@relation Review_sentiment


@attribute verb_sentiment numeric
@attribute stars {1,2,3,4,5}
@data
0.004,5
0.004,1
0,3
-0.3129,1
0.035500000000000004,1
-1.0219,4
0.004,2
0.2141,1
0,2
-0.2812,4
0.12510000000000002,2
0.1175,1
-0.331,3
0.004,3
-0.0048,4
0.6284,4
0.004,5
0,2
0,1
-1.7651999999999997,3
0,1
0.4364,2
0.004,4
-0.2787,2
0.004,5
0,1
0,4
0.004,5
0.004,5
0.004,2
0,3
0,4
-0.0007999999999999995,2
-0.373,1
0,1
0.2016,3
0,5
-0.15980000000000005,3
0,3
-0.0048,2
-0.3353,1
0.2618,5
0,4
0,4
0.2358,2
1.0438999999999998,5
0.004,1
0,3
-0.32580000000000003,4
0,5
0,3
0.004,1
0,5
0,3
0,4
0,5
0,5
-0.0048,3
-0.331,2
0.008,1
0.004,4
0,2
0,3
0.004,4
-0.0048,5
0,2
0.3612,4
0.012,1
0.008,1
0.004,4
-1.4355,3
-1.4051,1
0.004,2
0.2248,2
0.09620000000000001,1
-0.0402,4
0.004,4
0.004,3
-0.8512,1
-0.33780000000000004,2
0.2438,5
0,5
-0.6103000000000001,2
0,5
-0.07680000000000001,5
0,3
0.24050000000000002,2
0.004,3
0,5
0.004,5
0.004,4
0,2
0,1
0,2
-0.0007999999999999995,3
0,4
0,5
0.489,1
0.004,5
0,3
0.004,3
0,1
0.381,4
0.6436,1
0,4
0.3929,3
0,3
0,3
-0.331,1
0,4
0.004,5
0,4
0.3306,4
0.2583,2
0.3179,4
0,3
0,2
0.2152,5
-0.0048,1
0.004,5
0.0874,4
0,1
0,4
0,1
0.004,4
0,5
1.0,2
0,1
-0.0048,2
-0.5285,1
0,4
0.21810000000000002,5
0,3
0,5
0,3
0,2
-0.0048,3
0.391,5
0,2
-0.3474000000000001,3
0.002800000000000048,2
-0.5303,1
0.007200000000000001,4
-0.507,5
0,2
0.008,3
0.008,1
0.008,5
0,2
-0.5365,2
0.21710000000000002,3
0.25179999999999997,4
0,1
0.004,1
0,3
0,5
1.1387,1
0.2492,1
0.008,3
-0.33780000000000004,3
0.2101,4
0,5
-1.8890999999999998,1
0,1
-0.8611,1
0,4
0,4
0.4316,2
0.008,4
0.20459999999999995,2
-0.1935,2
-0.0007999999999999995,2
0.3514,5
-0.059,1
-0.5365,3
-0.5325,2
0,3
0.2618,2
0,3
-0.33860000000000007,2
0,2
0.004,1
0,5
0.008,3
-0.0482,5
0,2
0.004,4
-0.16720000000000007,4
0.25299999999999995,3
-0.3168,4
-0.331,3
1.3236999999999999,3
0.2478,5
0.4375,5
0.004,3
0.021500000000000002,2
0,5
0,1
0,1
-0.0048,1
0,5
-0.5365,4
0.5019,5
-0.5373,5
-0.0048,4
-0.6944,4
0.004,5
0.7649,4
-0.046,3
0,4
0,4
0.004,5
0.3412,2
0,4
0,1
0,5
0,4
-0.0186,5
0.1791,4
0.3208,4
0.008,3
0.008199999999999985,3
-0.331,2
-0.329,4
0.008,2
0,3
0,3
-0.0504,5
-0.0048,2
0,1
0.012,2
0,3
0.25299999999999995,1
0.004,2
0,1
0.2318,2
0.004,1
0,2
0,5
0.023200000000000002,5
0,5
-1.073,3
0.0854,5
-0.4865,5
0,1
0,2
-0.331,4
0,1
0.5498000000000001,3
0.0927,1
0,1
-0.5325,2
0.004,3
-0.30720000000000003,4
0,3
0,1
0.011200000000000002,4
-0.3853,3
0,2
-0.0588,5
0,2
0,2
-0.5413,1
0,5
0.004,1
0,1
0.30139999999999995,2
0.46719999999999995,3
0.008,2
-0.1846,5
0,1
0,4
0,4
-0.5793000000000001,4
0.0032000000000000006,3
-0.331,2
0.004,5
0.008,2
0,1
0.2618,1
0.004,4
0.008,2
0.008,4
-0.1895,4
0,2
0,3
0,3
0,3
0,3
0,3
0.004,1
0,5
0,5
0.5398000000000001,5
0.2761,1
0,5
0,4
0,4
-0.3089,1
0,1
0.2238,3
0.4156,2
0.004,4
0.004,5
0.5801,5
-0.8363,3
0,4
-0.5483,1
0,2
0,2
0.09390000000000001,1
0,1
0.1197,5
0.004,1
0.4364,5
0.004,1
0,3
0,1
0,4
0.2318,1
0,3
0.4364,3
0.004,2
-0.03820000000000001,3
0.004,2
0,3
0,5
0,4
0.669,5
0,4
0,3
0.012,2
-0.33860000000000007,2
0.004,5
0,2
-0.331,1
0.004,4
0.004,3
-0.0952,3
0.3387,4
0.004,2
0,5
-0.2464,4
0.25179999999999997,4
0,5
0,5
0.004,3
0,1
0.004,5
0.2198,3
-0.2695000000000001,5
0,2
0.2294,2
-0.0048,4
0,1
-0.4849,4
0,4
0.2398,1
0,4
-0.331,3
0.2101,5
0.004,5
-0.331,3
0.28409999999999996,1
-1.9318999999999997,3
0.008,3
0,1
0.03280000000000001,2
-0.1164,1
0.004,5
0,4
0.004,1
0.004,1
0.004,5
0.0032000000000000006,2
0.004,2
0,1
0.34259999999999996,3
0.3014,3
0.008,2
0.004,5
0,4
0,3
-0.5413,3
0,4
0,5
0,4
-0.6315,2
0.3372,3
0.3474,2
0.3412,2
-0.3251,2
0,3
-0.0048,1
0.4324,5
0,4
0,2
0,1
0.004,2
-0.8652,5
0.004,4
0,1
0.3396,5
0.2101,4
0,4
-0.06320000000000003,5
0,1
-0.9791,4
0,4
0,4
0.004,4
0,4
0,1
0.4324,5
0,5
-0.33180000000000004,2
0.004,2
-0.1983,1
0.3372,3
0.004,5
-0.7007,1
0.004,5
0,1
0.4639,3
0,2
0,3
0.004,3
0,2
0,3
0,4
-0.9380999999999999,4
0.004,1
0.5082,4
0,2
0.004,3
-0.4967,5
0,2
0,3
0.377,1
0,5
0.0957,1
0,1
0.008,2
0.2358,5
0.008,2
0,5
0.3607,2
-0.331,3
-0.331,4
-0.7228,3
0.004,1
-0.5365,4
0.1335,5
-0.42680000000000007,3
0,2
0,5
-0.8218,3
0.231,5
-0.1975,1
0.008599999999999997,2
0.004,1
0,2
0,5
0.004,4
2.3714000000000004,4
0,4
0.004,2
0.31520000000000004,2
0,3
0.4548,2
-0.0007999999999999995,5
0.2381,5
0.6801,2
0,5
0.06430000000000007,4
-1.8214000000000001,3
0.004,4
0.2438,4
0,4
0.004,2
0.004,5
0,4
0,5
-0.0096,3
0.3571,3
0,1
0.469,2
0,3
0.2101,5
0,4
0.004,2
0.004,3
0.004,3
0,2
-0.3409,1
0.2131,3
0,1
0.008,1
-0.327,3
0.004,1
0,1
-0.335,1
0,4
0.004,1
0.4324,5
0,5
0,1
0,2
0.4026000000000002,4
0,1
0,5
-0.503,1
0,2
0,3
0,2
0,2
0,5
0,2
-0.0048,5
0,5
0.25579999999999997,4
-0.33260000000000006,3
0,4
-0.1225,2
-0.14549999999999996,2
-0.5413,1
-0.3413,4
0.0854,5
0,1
0,4
0.3652,5
-0.612,5
-0.2132,1
0,4
0.008,4
0.2238,5
0.1844,1
0.004,4
0,4
0.035399999999999994,2
0.004,3
0.377,5
0,3
0,3
0.008,3
0.004,2
-0.3482,1
0,3
-0.333,3
0,4
0.2025,3
-0.27,1
0.2294,2
0.004,3
0.5066,5
0,1
0.004,4
0,3
-0.1846,3
0,5
0,3
0.004,2
-0.1556,3
0.622,4
0.09340000000000001,2
0.1131,5
0,4
-0.5156,3
0.23170000000000002,4
0.004,1
-0.5325,2
0,2
0.004,5
0.004,5
0,1
-0.335,2
0,1
-0.03999999999999998,3
0,3
-0.10120000000000001,4
0.0854,4
-0.335,2
0,3
0.2101,5
0,1
0,2
0.2578,1
0,5
0.5402,1
0.0854,1
-0.5865,5
0.004,4
0,5
0,3
0,5
0.1126,4
0.017399999999999995,5
0,4
-0.5059,3
0,1
0.008,2
0.008,1
0.008,4
0,2
0.49839999999999995,2
0,1
-0.5285,2
0.2578,2
0.33829999999999993,4
0,4
0.3474,3
0,1
-0.499,1
0,1
0.004,3
-0.05789999999999999,1
0,4
0,5
0.004,2
0.3612,5
0.2094,1
0.4324,5
0,5
0,5
0,3
0,3
0,4
0.5236,1
0,3
-0.3654,2
0,4
0.5895,5
0.4461,5
-0.3654,3
-0.331,3
-0.0402,5
0.008,4
0,3
-0.8674999999999999,2
-0.1334,4
0,2
-0.5365,2
0.004,2
0,5
0,3
0,1
0.004,1
0.2478,5
0.0957,4
0,1
0,2
0,3
0,2
0,4
0,1
0,4
0.004,3
0.008,4
0.3186,5
0,4
0.0032000000000000006,1
0.2318,2
0,4
0.2287,5
0.25299999999999995,3
0.3372,5
0.2618,1
0.008,4
0.6284,4
0,2
0,5
0,1
0.2478,5
0,1
0,4
0.204,3
0,1
-0.5798,2
0,3
0.0032000000000000006,3
0.004,1
0.3717,2
0.018399999999999972,5
0.004,5
-0.6844,2
0.2578,2
0.004,3
0.004,3
-0.33780000000000004,5
0,2
1.7560000000000002,3
0.2381,5
-0.6493,2
0.2761,1
0,4
-0.3602,3
-0.0048,2
0,5
0.4324,4
-1.0922,4
0,3
0,2
0,1
0.2249,1
0,1
0,4
0,5
0.3597,3
0.004,4
0,4
0,2
0,1
0,5
0.3437,5
0,4
-0.031,5
-0.4921,1
0.004,3
-0.327,1
0,4
0.195,4
0.004,4
-0.1351,2
-1.4355,3
0.2114,3
0.3372,1
0.004,1
0,5
0,2
0.3474,3
0.004,2
0.10540000000000001,3
0,5
-0.6792000000000001,2
0,4
0.004,1
0.7061999999999999,2
0.004,4
0.2318,1
0,5
-0.0048,3
0.36920000000000003,1
0.004,5
-1.3022,3
-0.5636,2
0,2
0,1
0,5
-0.4851,4
-0.1983,2
0,3
0.4324,2
0,5
0.016199999999999982,1
-0.321,4
0,2
-0.3153,4
0,4
0,3
0,5
0.022299999999999986,2
-0.331,2
0.4364,4
0,2
0,1
0,2
0.008,1
0.004,4
0,5
0,5
0.004,5
-0.0417,3
-0.5365,1
0.40780000000000005,5
-0.5078,4
-0.2557,5
0,3
-0.4697,3
0.004,4
0,4
-0.005599999999999999,2
0.004,1
-0.0096,2
-0.1975,1
-0.333,3
0.004,3
-0.329,4
0,3
0.004,2
0,4
0,1
0.0949,5
0,3
0.3372,3
0,1
0.2438,5
0,1
0.004,5
0,4
-0.0563,1
0,2
0.0514,2
0.373,1
0,3
0.2266,5
-1.6095,1
0,5
0,3
-0.5365,1
-0.34290000000000004,2
0.4324,3
0.012,4
0,3
0.004,5
-0.8692,3
0,4
0,5
0.1388,1
0.008,5
-0.6663,1
0.012,3
0.004,3
0,4
-0.331,2
0,5
0,5
0.4324,2
-0.3413,4
-0.9018999999999999,4
0.14859999999999998,1
0,1
0.004,1
-0.19510000000000005,3
-0.3268000000000001,5
-1.3751999999999998,1
0.2198,1
0.012,2
0.3474,3
-0.0096,2
0,1
1.7560000000000002,3
0,4
0.3396,4
-0.5745,5
0,2
0,5
0,2
-0.07640000000000002,2
0.23500000000000001,2
0,4
0,4
0,4
0.3634,5
-0.3755,3
0,2
-0.5365,3
-0.331,2
-0.0028000000000000247,3
0.004,3
0.2172,1
0.5496,5
-0.3482,1
-0.503,2
0.007200000000000001,5
0,3
0.2358,4
0,1
0.2808,4
-0.1935,2
0,2
-0.0007999999999999995,2
-0.0358,3
0.34259999999999996,3
0,1
0,5
0,2
-0.893,5
0.23399999999999999,1
0,4
0.004,5
0,3
0.0909,1
0.0854,2
0.004,3
0.01639999999999997,2
-0.26270000000000004,4
0.2318,3
-0.333,5
-0.3547,1
0,4
0,5
0,4
0.004,5
0,1
0.219,4
-0.01849999999999999,2
0.14800000000000002,4
0,5
0.2438,4
0,4
-0.5365,5
0,3
-0.1975,1
0.4324,1
0,2
0.09540000000000001,4
0,5
0.1175,1
-0.5656,3
0,5
0.004,5
0.004,4
0,2
0,2
-0.21129999999999993,4
-0.0007999999999999995,5
0,3
0.2358,1
0.27779999999999994,4
0.004,1
0,5
-0.333,5
-0.4967,4
0,2
-0.3333,1
-0.0007999999999999995,5
0.004,2
0,3
0.004,5
-0.15530000000000002,1
0.004,2
0,3
0,4
0,1
0.195,1
0,4
0,2
0.6311,4
0.0922,3
0.004,1
-0.4438,2
0.004,3
-0.389,3
-0.0007999999999999995,5
-0.327,3
0.3412,2
0.8648,4
0.3186,5
0,1
-1.6055,4
0,2
0,3
0.004,2
0,1
-0.0048,3
0.4324,5
0.004,5
-0.0889,2
-0.8614999999999999,4
0.004,5
0,3
-0.136,4
0.0926,2
0,4
0.004,5
0,2
0,2
0,5
0,3
-0.3654,5
1.0,4
0,4
0,4
-0.5365,5
0.4548,2
0,5
-0.1935,2
0.573,1
0,5
0,1
0.008,2
0.004,4
0.018500000000000016,2
0.018699999999999967,2
0.004,1
0,1
0,4
0,1
-0.25240000000000007,3
0,1
0.1195,1
0.6759999999999999,3
-0.3247,4
0,3
0.004,3
-0.3327,3
0.3436,3
0.2705000000000001,3
0,5
0.008,1
0.004,2
0.2198,3
0.0922,1
0,4
0,1
-0.3164,2
-0.14909999999999998,4
0,4
0,1
0.2314,5
0.2198,4
-0.7278,2
0,3
0,5
0.008,4
0,3
0.004,2
0.008,2
0,3
0.3804,2
0.4324,5
0.2578,5
0.3186,5
-0.9783999999999999,3
-0.5131,5
-0.3462,3
0.2318,2
-1.8214000000000001,3
0,1
0.2278,1
0,1
0,4
0.0922,3
0.004,1
0.012,1
0.2172,3
0,2
0.008,2
0,2
-0.005599999999999999,4
0,5
0,1
-0.178,1
0,3
0,5
-0.17659999999999998,2
0,5
0,3
-0.5285,4
0,1
0,4
0.4274,4
-0.333,1
-0.0048,5
0.03589999999999996,4
0.008,3
0,4
0,4
0,1
-0.34290000000000004,2
0.1477,1
-0.2153,4
0.008,2
0.004,5
0,2
-0.16509999999999997,4
0.4756,4
0,3
0.3226,2
0.004,1
0,3
0,4
0.4652,2
0,3
0.004,1
0.208,2
0.2973,5
0,5
0,2
0,5
0.0908,4
-0.32980000000000004,4
0.004,1
-0.0007999999999999995,1
0.7261,3
-0.0048,1
0,5
0.004,5
-2.6178,3
0,4
0.004,3
0.6907,2
0.004,3
0,5
-0.3129,4
0.17359999999999998,1
0,2
-0.4979,3
-0.704,1
0,5
0,1
0.0957,5
0,5
-0.7156,2
-0.5365,3
0.08460000000000001,3
-0.0048,2
0,4
0.2212,3
0.204,1
0.2318,4
0,5
0.3353999999999999,1
0.008,1
0.2578,3
-0.6441,5
0.4364,5
-0.3129,1
0,3
0.4547,1
0,4
0.2318,3
-0.5483,2
0,2
0,5
0,4
0.008,3
-0.0048,1
0.008,2
0,3
0.569,5
0,2
1.1060999999999996,4
0,5
0,5
0,2
0.0949,4
1.0,5
0.24130000000000001,2
0,3
0.6088,2
0,2
-0.0007999999999999995,4
-0.331,1
-0.3401,1
-0.3574,4
0,1
0.004,4
-0.0013000000000000242,3
0.2093,4
0.2219,2
0,3
-0.0048,1
0.6552,5
0.2287,5
-0.1975,2
0.2152,3
1.8108,4
-0.2925,4
0,3
0.10339999999999999,5
0.204,1
0,4
-0.21939999999999998,4
-0.3353,1
0,4
0,5
-0.007700000000000044,4
-0.5325,3
0,4
0.004,2
0,2
0.2578,3
-0.3548,5
0.2198,3
-0.3361,1
0.2101,5
0.012,2
0.3637,4
0,1
0.3477000000000001,2
0,2
0,5
0,3
0.4364,5
0.004,4
0.004,1
0,5
0,2
-0.662,3
0.3226,5
0,1
0.004,5
0.06619999999999998,2
0.004,1
-0.6192,2
-0.0048,3
-0.09890000000000004,1
0,3
0.0651,2
0.0032000000000000006,1
-0.331,3
0,4
0.004,5
0.004,1
0.008,5
0,1
0,4
0.004,3
-0.036199999999999996,2
-0.2766,2
0.032200000000000006,5
0.004,3
0.2492,2
0.004,4
0,4
-0.49129999999999996,3
0.4548,2
-1.5511,2
0,3
0,5
0,3
0,1
0.36920000000000003,1
0,4
0,1
0.2198,1
0.5982000000000001,3
0.2578,2
0,5
-0.0413,5
0,3
-1.2991,2
0.004,1
0,5
0.004,1
-0.6486,4
0.008,1
-0.3614,2
0,5
0.0806,3
-0.3129,2
-0.8805999999999999,3
0.008,4
0,5
0.997,4
0.004,4
0.2578,5
0,2
0,5
0.004,4
0,1
0.2416,3
-0.0048,4
0,1
-0.1895,1
0.3186,5
-0.0413,5
0.1131,5
0.008,3
-0.0048,4
0,3
0,2
0.004,1
-0.0563,2
0.6998,3
-0.1935,1
-0.507,4
-0.30970000000000003,2
0.345,5
0.004,2
0.004,2
0.004,5
0.008,4
-0.9320999999999999,3
0,2
-0.4961,5
0,4
-0.0592,1
0,2
0,1
0,5
0,4
0.208,4
0,4
0,2
0,5
0,3
0,5
0,2
0.11759999999999998,5
0,4
0.6035,4
0.004,2
-0.5413,1
-0.0048,1
-0.333,3
-0.06380000000000005,3
0.004,1
0.2437,3
-0.054,3
0,1
0.008,3
0.08940000000000001,4
0,1
0,3
0,4
0,2
0.008,4
0,5
0,2
0,5
-0.231,5
0,5
0,1
0,5
0,2
0.003799999999999991,1
0.08940000000000001,2
0.004,3
-0.33780000000000004,3
-0.329,3
-0.1374,4
-0.16720000000000007,4
0.004,2
0.004,3
0,1
-0.333,5
0,4
0,3
-0.3341,1
0.008,4
0,1
-0.3614,2
0.004,1
0.004,2
0.026599999999999957,2
-0.0007999999999999995,5
0.8272,4
0.004,3
0,3
0.373,1
0,4
0.004,5
0,4
0.2578,2
0,2
0,1
0,4
-0.7377,3
-0.1975,1
0.004,5
0,3
0,5
0.09000000000000001,2
-0.0048,5
0,1
0.2101,4
0,4
0.004,4
0,1
0,1
0.008,5
0.204,3
0,1
0,1
0,4
0.012,4
-0.0096,5
-0.3089,1
0.2478,5
-0.0007999999999999995,5
0,3
-0.3456,4
-0.1276,1
0,3
1.0427000000000002,2
0,4
0.2306,3
0,2
0.004,5
0,1
0.008,3
0,4
0.067,5
-0.1975,2
-0.5365,3
0,1
0,2
0,2
0,3
0.2756,3
0.4136,5
0.1514,5
0,1
0,4
0,2
-0.33780000000000004,3
0.0651,2
0,4
0.4233,3
0,2
0,5
0,2
-0.329,3
0,1
0.33209999999999995,1
-0.15440000000000004,3
0,3
-0.333,4
-0.6192,2
0.231,5
-0.3413,5
0.3396,5
0.3171,5
-0.5365,4
0,5
-0.0007999999999999995,4
0,4
-0.0048,2
-0.0952,4
0.012,2
0,1
0.004,4
0.004,3
0.09960000000000001,4
2.2318,3
-0.0007999999999999995,5
0,4
0,5
0.004,3
0,1
-0.6643,2
0.0874,1
-0.20299999999999999,3
0,2
0,1
0,3
0,2
0,1
-0.3654,2
0.10020000000000001,4
0,1
0,3
-0.719,2
0,4
0,5
-0.7325,5
0,1
-0.5051,2
0.6642,2
0.004,5
0,3
0,1
0,4
-0.331,1
0,1
0.2438,4
0.393,3
0.004,4
0,2
0,5
-0.4038,1
-1.1847999999999999,1
-0.47720000000000007,2
0,3
0,4
-0.5365,5
0.1375,5
1.0617999999999999,4
0,1
0.26899999999999996,3
-0.019299999999999984,1
-1.0398,3
0.004,4
0,4
-0.1935,2
-0.3614,3
0,5
-0.0048,2
-0.9786,1
0,5
0,1
0.9952,2
0,4
0,1
-0.5325,5
0.2492,5
0.1131,5
-0.4241,3
0.012,3
0.344,2
0.24300000000000002,2
-0.4351,3
-0.0007999999999999995,3
0,2
-0.0048,3
-0.5365,2
0.004,4
0,1
0.3186,5
0,5
0.007200000000000001,2
0,4
0.22060000000000002,4
0,3
0.3685000000000001,2
0.004,3
0,3
-0.8694999999999999,2
-0.40670000000000006,5
0,4
-0.0007999999999999995,2
0.004,1
0,2
0.008,1
-0.09130000000000005,4
0.004,5
0,2
0.008,5
0.191,1
0,5
-0.0048,1
0,3
0.0974,3
0,4
0,5
0.3377,5
-0.33780000000000004,2
0,5
0.25299999999999995,3
0.004,1
-0.0007999999999999995,3
0.004,2
0,4
0,3
0.4324,5
-0.0048,2
-0.1975,2
-0.03940000000000003,4
0.004,1
-0.0048,1
0,4
0.016,2
-0.5325,5
0.012,1
-0.13810000000000006,1
0.008,3
-0.0007999999999999995,3
0.004,4
0.008,5
0,1
0,4
0.29979999999999996,3
0,5
-0.327,3
-0.0516,3
0,1
0.9183,3
0.004,2
0.1241,2
-0.9152,3
0.2318,4
0,3
0,4
0.008,1
0,4
0,1
0,2
-0.03199999999999999,1
0,2
0,5
0,2
-1.1089,2
0,3
0,5
0.2198,1
0,2
-0.10920000000000002,4
0,1
0.7878000000000001,5
0,5
-0.3129,1
-1.2732,4
-0.40890000000000004,4
0,2
0.0126,5
0.004,5
0.4852,5
0,1
0.004,4
0,4
0.3373,5
0.004,3
0.004,5
0.004,1
0,1
0,4
0,4
0.668,3
1.004,2
0.004,2
0,3
0,5
-0.9635,3
0,2
0.2578,3
-0.3413,5
0.002400000000000001,5
0.004,4
0,1
0.004,3
-0.331,3
0.23259999999999997,2
0.004,5
0,2
0.004,1
0.004,4
-0.15139999999999998,4
0.37800000000000006,1
0,3
-0.16720000000000007,4
-0.327,2
0.004,3
0.4127,1
-0.32989999999999997,3
-0.1975,2
0,1
0,5
0,4
0,3
0.004,4
-0.3654,2
0,1
0,1
0,2
-0.5261,4
0.4324,5
0,5
1.3267,5
0,4
0.2112,2
0.004,5
0.004,5
0,2
-0.1975,1
0,3
0.008,4
0,2
-0.1822,4
0.008,3
0,1
0,1
-0.331,1
0.4324,5
-0.331,1
0.008,5
0,5
0,1
0.004,5
0,2
0,5
0.004,3
0,2
0,1
0,1
0,3
0.004,2
0,5
0.004,2
0.004,2
0,5
-0.5365,4
0.2381,2
0,4
0,3
0,2
0,5
0,4
0.2172,3
-0.3386,3
0,3
-0.5900000000000002,5
1.4896,4
0,1
0,2
0.004,4
0,4
0.3226,3
-0.0048,4
-0.331,2
0.223,1
0.247,3
0.012,1
0.016,1
-0.331,3
0,4
0,4
0,3
0,2
0.3436,4
0,5
-0.5807,1
0,5
0.004,3
-0.0048,5
0.2398,1
-0.44539999999999996,2
0.2318,1
-0.0022000000000000075,4
0.0922,4
0.004,1
0.6243,1
-0.319,1
0,4
0,4
0.004,4
0.5061,5
-0.1935,1
0,5
-0.4801,3
0.3604,2
-0.0348,3
0.1235,5
-0.5131,3
0.4226999999999999,5
0,5
0,2
0,4
0.008,3
0,2
0,2
0,3
0,3
0.3324,3
0,2
0,4
0,3
0,5
0,3
-0.34049999999999997,4
0.008,1
0.016,1
0,5
0.5514,4
-0.331,2
-0.7800999999999999,2
0.012,5
0,1
-0.3362,1
0,2
0,2
0,4
-0.43990000000000007,1
0,3
0.3412,3
-0.6065,2
0,4
0.004,3
-0.552,4
0.004,4
-0.04909999999999999,2
0.004,3
0,5
0,3
0,1
0.004,1
0,2
0,5
0.0997,5
0,1
0.004,3
0,4
-0.5861000000000001,1
0,1
0.004,4
0.004,1
0.3372,2
0,4
0,4
0,2
0,5
0.004,4
1.1943,1
0,3
-0.03490000000000004,2
0,3
0,2
0,2
0.28759999999999997,5
-0.5088,5
0,5
0,4
0,1
-0.8805999999999998,2
0,2
0.09340000000000001,3
1.2238,4
-0.323,5
0.4404,5
0,1
0.2618,3
0.004,5
0.2198,4
0.2198,4
0,5
0.7649,4
0,5
0,2
0.012,5
0.4294,1
0,2
0.09920000000000001,4
0,4
0,1
0.004,3
0.3412,1
0,5
-0.0048,2
0.4364,1
0,3
-0.5325,5
0,5
0.8269000000000002,2
0.08660000000000001,4
-0.028700000000000003,2
-0.0007999999999999995,5
0,5
0,3
-0.1828,3
-0.33780000000000004,2
-0.1975,3
-0.0048,2
0.4124,3
0.004,1
0.008,3
0,4
0.2612,2
-0.6482,1
0,3
0.353,1
0,3
-0.5413,1
0,3
0.3372,1
-0.0933,2
0,5
-0.5033,5
0.2318,4
0,4
0,1
0.2219,2
-0.7642,4
0.008,3
0.208,5
1.7071000000000003,3
0.004,1
-0.329,4
0.004,5
0,2
0,4
-0.3313,1
-0.12080000000000007,3
0.2478,4
0.4068,3
0.21810000000000002,4
0,1
0.004,5
0.3436,1
0.004,2
-0.0048,2
0,1
0,3
0.004,1
0.755,3
0.3372,2
-0.6389,5
0.2101,5
-0.3883000000000001,4
0,5
0,4
0.3324,4
0.4574,3
0,2
0,5
0.008,1
0.004,2
-0.366,1
0,2
0.004,5
0.008,4
0.004,5
0,3
-0.5373,4
-0.331,1
0,3
0.6088,2
0.09939999999999999,5
0.0922,3
0.2198,4
-0.3353,2
0,2
0,1
-0.3287,4
0,5
-0.0651,3
-1.8890999999999998,1
-0.031,1
-0.49929999999999997,2
-0.0048,1
0,1
0.004,5
0,3
-0.014099999999999974,3
0.004,5
0.2008,4
-0.331,1
0.6930999999999999,5
0,2
0.4526,3
0.2381,5
-0.6758,2
0,3
0,2
-0.0007999999999999995,1
-0.5461,4
0.004,3
0,4
0,1
0.2618,2
0.09620000000000001,3
-0.23669999999999997,4
0,4
0,2
0,5
-0.5365,4
0,3
0.0957,2
0.008,5
0.004,2
-0.0377,4
0.008,5
0,2
0,2
0,1
0,5
0.1029,3
0,4
0,1
0,3
0.25470000000000004,5
0,4
0.0927,1
0.004,1
0.2438,5
0,5
0.324,3
-0.04909999999999999,2
0,5
0,3
0.4444,3
0.3186,3
0.004,5
-0.0048,2
0,3
0.1896,3
-0.0048,1
0,4
0,5
0,4
-0.1316,1
-0.11970000000000003,4
0.4324,5
0,5
0.048299999999999996,4
0.004,4
0.2618,1
-1.2991,2
-0.6398,1
0,3
0.004,2
0,1
0,4
-0.317,2
0.008,5
0,3
-0.3203,1
0,1
0,2
-0.0157,4
-0.0007999999999999995,4
-0.3379,2
0,1
0.373,1
0.007200000000000001,5
0.004,2
-0.0413,4
-0.1814,3
0,4
-0.331,2
-0.02040000000000003,5
-0.331,2
-0.5413,3
-0.5596,1
-0.333,2
0.0854,3
0,4
0,5
0.08940000000000001,5
0.004,3
-0.1975,3
0.2515,4
0.004,1
0,1
0,3
0.004,5
0.004,5
0.10180000000000003,4
0,5
-0.33580000000000004,2
0,3
-0.10490000000000002,2
0,3
0,4
0,2
-0.4697,1
-0.0048,1
0.2101,4
-0.9343,3
0.191,1
0,5
0.4299,4
0,1
0.4364,5
0.25179999999999997,4
0,2
0,2
0.004,3
0,5
0.008,5
-0.3614,5
0,2
-1.8636,1
0,4
0.004,4
-0.323,2
0.008,3
0,1
0,2
0,2
1.1054,3
0,4
0,1
-0.6772,1
0,2
0.2398,1
0,4
0,2
0.20890000000000003,4
-0.7171,2
0,3
0,3
-0.33180000000000004,2
1.6892,5
0.004,4
0.004,3
0,2
0,5
0,5
0,3
0.004,5
0,4
0.004,5
0,4
-0.7363000000000001,2
-0.726,1
-0.31629999999999997,5
0.0922,2
0,3
0,5
0.15070000000000003,1
0.2381,4
0.035399999999999994,2
0.004,1
-0.3089,3
0,4
0.0974,4
0,4
0.3412,2
0,3
0,4
0,1
0.0651,2
0,5
0,3
-0.3353,1
-0.0007999999999999995,1
-0.1975,1
-0.5285,3
0,5
-0.9267000000000001,3
0.3186,5
0,1
-0.22449999999999998,4
-0.47550000000000003,3
0,2
0,1
-0.2113,4
0,4
-0.0373,5
0,2
0.3353999999999999,1
-0.1975,1
0,5
0.20480000000000004,3
0.004,4
0,4
0.007200000000000001,2
0,3
0,1
-0.1945,1
0,3
0,4
0.0032000000000000006,3
0.09940000000000002,4
0,3
0,2
-0.2036,3
0,3
0.888,4
0.09610000000000002,5
0.004,1
-0.3614,3
0,2
0.4324,5
-0.333,5
0.004,5
0,4
0,5
0,2
-0.3353,2
0,2
0.004,2
0,5
0.2101,5
0.2141,3
0.0922,5
0,1
0,1
0,1
0.0819,4
0.007200000000000001,2
-0.5091,1
0.2318,5
0.212,3
-0.5656,3
0,2
-0.3574,1
0,2
-0.7951,3
0,2
0,5
-0.1975,1
-0.0048,2
0,5
-0.0007999999999999995,1
1.6168,3
0.004,5
0.204,4
0.004,5
-0.5325,4
0.3186,3
0,2
0,1
0.004,3
0,5
0,4
0.864,5
0.1006,2
0.004,4
0.349,4
-1.4986,4
0.8091999999999999,1
-0.19129999999999997,2
0.004,2
