@relation Review_sentiment


@attribute token_number numeric
@attribute normalized_overall_sentiment numeric
@attribute normalized_adjective_sentiment numeric
@attribute normalized_noun_sentiment numeric
@attribute normalized_verb_sentiment numeric
@attribute binary_judgement {good, bad}
@data
34,47123.5,47005.9,117.647,0,good
83,-5209.64,96.3855,-4608.43,-697.59,bad
289,5704.5,7681.31,-2046.02,13.8408,bad
26,-18284.6,311.538,-184.615,0,bad
254,6042.91,6217.72,-190.551,15.748,bad
55,-5783.64,2832.73,-8616.36,0,good
48,-7950,2039.58,-16.6667,0,bad
166,4355.42,4493.98,24.0964,-186.747,good
99,-19107.1,-12587.9,-6559.6,40.404,bad
92,13204.3,16948.9,86.9565,-3831.52,good
20,4175,4175,0,0,bad
50,18214,7432,0,0,bad
25,320,160,160,0,good
56,-2312.5,-14.2857,-6901.79,4603.57,bad
131,5799.24,9311.45,-4273.28,761.069,bad
116,3781.03,6931.03,0,-3150,bad
49,-4528.57,-4610.2,0,81.6327,bad
71,23776.1,22638,0,0,good
58,-12948.3,0,-3531.03,-9417.24,bad
72,-18.0556,-18.0556,0,0,bad
1824,10615,12659.1,-1488.49,-137.226,good
324,2828.09,6402.16,-1554.01,-2020.06,good
292,2879.45,-508.219,13.6986,3373.97,bad
50,864,-6084,0,6948,bad
50,9612,9372,160,80,bad
42,-2964.29,-4657.14,1692.86,0,good
46,2545.65,2545.65,0,0,bad
23,-4256.52,-4430.43,173.913,0,good
27,0,0,0,0,bad
287,1150.52,3422.65,0,-604.181,bad
65,18770.8,18770.8,0,0,good
35,-20308.6,-20285.7,-137.143,114.286,bad
548,-36.6788,373.358,-325,-85.0365,bad
44,11072.7,0,10890.9,181.818,bad
26,-3811.54,14446.2,0,153.846,good
107,-2441.12,1204.67,0,828.037,bad
68,4947.06,16861.8,-11914.7,0,good
26,153.846,153.846,0,0,bad
43,11655.8,11655.8,0,0,good
26,21261.5,23315.4,-2053.85,0,bad
1101,171.844,3185.56,-2371.57,530.245,bad
38,0,0,0,0,bad
311,206.109,55.627,207.395,-56.9132,bad
74,-21881.1,-2141.89,0,-6801.35,bad
134,2282.09,4902.24,-2620.15,0,good
144,-1065.28,-1275,27.7778,181.944,bad
48,-23862.5,-5837.5,-8052.08,0,bad
24,-33425,333.333,-33758.3,0,good
75,-2942.67,-5425.33,0,-64,bad
25,0,0,0,0,bad
126,10205.6,10211.9,31.746,-38.0952,good
22,14740.9,14740.9,0,0,bad
793,6026.48,5799.5,-939.596,1172.64,good
31,2754.84,0,0,2754.84,good
271,390.775,-147.601,0,-1450.92,bad
40,-9440,-9440,0,0,good
267,-332.584,4647.57,-3217.23,29.9625,bad
52,-10178.8,138.462,0,-10317.3,good
371,3349.87,5403.23,-2074.93,21.5633,bad
138,2705.8,6357.97,-5601.45,1949.28,bad
101,4065.35,7025.74,-5255.45,2295.05,good
29,15686.2,15686.2,0,0,good
753,13286.5,11762.8,29.2165,1494.42,good
209,-3358.85,-2347.85,0,-1011,bad
110,2557.27,726.364,140,1690.91,bad
295,-6278.31,-4812.88,-371.864,-2.71186,bad
84,5452.38,5821.43,0,-369.048,good
481,-4247.4,-4506.65,-484.615,763.825,bad
132,-20324.2,-16934.8,-5084.85,1695.45,bad
92,34.7826,-8.69565,43.4783,0,bad
26,39069.2,38915.4,0,153.846,good
178,-6139.89,4854.49,-7766.85,-3227.53,good
17,470.588,235.294,0,235.294,good
23,15626.1,15452.2,0,173.913,bad
100,-2880,-5458,0,2578,bad
148,3886.49,5083.11,-1196.62,0,bad
301,-2399.34,2739.2,-5151.83,13.289,bad
152,-180.921,-1609.21,0,1428.29,bad
42,13445.2,24842.9,0,0,good
176,2921.59,860.795,-2196.02,1193.75,good
106,-5050.94,9899.06,-7292.45,-3141.51,bad
23,60773.9,60773.9,0,0,good
158,-9407.59,2010.76,-7331.01,-4087.34,bad
334,-8132.93,-2590.72,-5566.17,23.9521,bad
540,4469.44,3672.59,-785.926,1229.07,bad
26,-24038.5,4496.15,-15803.8,-12730.8,good
242,211.157,877.273,-699.174,16.5289,bad
110,1104.55,1148.18,0,0,good
105,-1615.24,7137.14,-3680.95,-5109.52,good
25,13648,0,160,13488,bad
74,15425.7,19378.4,0,0,good
391,-701.279,1863.68,-126.598,10.2302,bad
21,190.476,0,0,0,good
25,392,14864,-14472,0,good
247,6937.25,5377.73,16.1943,1543.32,good
116,4045.69,4011.21,34.4828,0,good
83,-12791.6,-665.06,-8086.75,-4039.76,bad
24,-16458.3,-16458.3,0,0,bad
34,11217.6,11100,117.647,0,bad
52,-28503.8,4394.23,-32898.1,0,good
44,90.9091,90.9091,0,0,bad
76,2096.05,6451.32,0,-4355.26,good
120,5415.83,9305,66.6667,33.3333,good
181,-3600.55,-2406.63,-4800,3606.08,bad
492,3474.39,2017.48,3.25203,2131.3,good
377,-1371.88,141.379,-1545.09,31.8302,good
25,25044,24884,0,160,good
35,2671.43,2671.43,0,0,bad
127,14155.9,8960.63,31.4961,5163.78,good
465,6567.96,6326.88,254.839,-3.44086,bad
138,9107.97,6635.51,0,2472.46,bad
1389,-8927.57,-1281.43,-6045.21,-911.663,bad
137,18701.5,18701.5,0,0,good
82,-2726.83,2864.63,-8364.63,2773.17,bad
344,-2803.49,542.733,-2338.66,-1007.56,good
507,6080.67,5470.22,1278.3,-667.85,bad
74,-11539.2,-21459.5,0,2635.14,bad
35,17725.7,17725.7,0,0,good
33,24881.8,24881.8,0,0,good
34,5629.41,5629.41,0,0,bad
127,-283.465,8814.96,-9098.43,0,bad
125,17172,17172,0,0,good
72,10377.8,10377.8,0,0,bad
84,4272.62,4225,0,47.619,bad
132,-3094.7,-1787.12,538.636,-1846.21,good
32,-5037.5,9909.38,-15071.9,125,bad
144,-5946.53,613.194,-3263.19,27.7778,bad
157,-2214.65,2683.44,-4898.09,0,good
42,0,0,0,0,bad
116,-16141.4,-14047.4,0,2032.76,bad
161,-2180.75,170.186,-2400.62,49.6894,good
114,-3508.77,2921.05,-6429.82,0,bad
99,-3328.28,-5588.89,0,2260.61,bad
57,-4645.61,3752.63,0,0,bad
358,-5439.66,-2690.78,-1874.86,-874.022,bad
45,6035.56,13657.8,-7622.22,0,bad
152,-3480.92,-3221.05,-31.5789,-228.289,bad
28,285.714,285.714,0,0,bad
107,-11273.8,-44.8598,-4359.81,-6869.16,bad
168,-8948.21,-4900.6,-4019.05,-28.5714,bad
43,17367.4,17274.4,0,93.0233,bad
127,-11607.9,-1783.46,-6086.61,31.4961,good
17,0,0,0,0,good
41,-11180.5,197.561,-11378,0,bad
40,9290,9290,0,0,bad
154,10126.6,10404.5,-303.896,25.974,bad
77,9441.56,14461,-5019.48,0,good
38,105.263,0,105.263,0,bad
25,-10540,-10700,0,160,good
34,-22547.1,-22664.7,0,117.647,bad
34,10929.4,10929.4,0,0,bad
116,-5772.41,932.759,-6663.79,-41.3793,bad
32,23531.2,3150,0,3534.38,good
1962,4272.99,5757.14,-1731.35,670.897,good
154,2516.88,2464.94,25.974,25.974,bad
142,-4176.76,-1454.93,-2721.83,0,good
256,404.687,2553.91,-18.75,-2839.06,good
82,-6476.83,-3368.29,0,2729.27,bad
1432,-3551.19,-754.679,-2285.2,53.0028,bad
118,-4137.29,409.322,0,-4546.61,bad
127,3838.58,4620.47,-2719.69,1937.8,good
60,10178.3,10178.3,0,0,bad
73,1498.63,1389.04,109.589,0,bad
333,7682.88,12108.4,-3012.01,24.024,bad
42,9452.38,9452.38,0,0,good
152,2403.29,2064.47,-338.158,676.974,good
271,3185.61,3964.94,-1890.77,1129.15,good
40,22455,22455,0,0,bad
287,1804.18,5200.7,11.1498,-1739.72,bad
40,9235,9235,0,0,bad
24,21050,20883.3,166.667,0,good
76,94.7368,-10.5263,52.6316,52.6316,bad
48,-10116.7,7908.33,-8052.08,0,bad
36,-10736.1,0,-10736.1,0,bad
72,-18.0556,-18.0556,0,0,bad
80,-3372.5,-3422.5,0,50,bad
31,19077.4,18819.4,0,258.065,good
66,9040.91,9040.91,0,0,good
185,3120,7611.89,-2713.51,-1778.38,good
25,-15800,-15960,160,0,bad
77,-1723.38,2236.36,51.9481,-4011.69,bad
26,0,0,0,0,good
34,-18529.4,-4450,0,0,bad
192,2805.21,6526.56,-1071.35,-2650,good
277,6389.17,2506.86,-1383.75,5266.06,bad
455,4541.32,5389.67,-791.868,-476.264,good
33,13078.8,0,0,7290.91,bad
42,8733.33,8733.33,0,0,bad
111,21057.7,21028.8,36.036,0,good
259,-5445.95,-1193.05,-1928.57,-2324.32,bad
24,30075,30075,0,0,bad
40,-6177.5,-6177.5,0,0,bad
163,-4915.95,-1380.98,-3559.51,24.5399,bad
197,-17172.1,-9137.06,16.2437,-3191.37,bad
75,0,0,0,0,bad
149,3514.77,4840.27,0,-1325.5,bad
46,9778.26,10619.6,0,-841.304,good
578,-1411.59,-148.616,-607.093,-647.578,bad
40,0,0,0,0,bad
162,-7772.22,-5851.23,-3376.54,1455.56,bad
53,2292.45,2292.45,0,0,bad
244,5274.18,3898.77,13.1148,1362.3,bad
100,9961,9881,0,80,good
139,7165.47,1341.73,2213.67,3610.07,bad
786,1467.68,5622.65,-1984.35,-1561.58,bad
23,5608.7,5434.78,0,173.913,bad
69,-9131.88,-3530.43,-5601.45,0,bad
162,-2343.83,-893.827,-4.93827,1509.88,good
93,2679.57,0,2636.56,43.0108,bad
34,-24020.6,-9941.18,0,0,bad
40,1372.5,1272.5,100,0,good
23,16156.5,16156.5,0,0,good
230,6384.35,7562.61,-2210,1031.74,good
26,22723.1,23092.3,-369.231,0,good
132,-3562.88,-1055.3,-2568.18,60.6061,bad
54,8525.93,6955.56,0,74.0741,bad
128,-3652.34,31.25,25,31.25,bad
20,37250,37250,0,0,good
35,-22017.1,-22017.1,0,0,bad
44,90.9091,90.9091,0,0,good
364,-9289.56,-9256.87,21.978,1260.44,bad
210,1544.76,1529.52,19.0476,-22.8571,bad
24,-14416.7,-14416.7,0,0,bad
110,-11849.1,-2593.64,-7718.18,-7.27273,bad
26,-15346.2,-15346.2,0,0,good
346,-10082.9,-911.85,-5788.73,756.647,bad
443,1483.97,2934.09,-914.221,544.695,bad
169,20186.4,19742,420.71,23.6686,good
148,3886.49,5083.11,-1196.62,0,bad
148,21379.7,20067.6,27.027,-5.40541,good
42,23611.9,14816.7,0,0,good
27,0,0,0,0,good
84,-19811.9,95.2381,-14198.8,-9.52381,good
159,1372.33,1595.6,-132.704,-90.566,good
57,3633.33,3563.16,0,70.1754,good
446,2473.77,3587.44,-648.879,-464.798,good
43,18027.9,18027.9,0,0,good
147,-541.497,5099.32,-5668.03,27.2109,bad
31,129.032,0,0,129.032,good
410,-387.805,-442.195,-822.927,877.317,bad
56,-5587.5,-5587.5,0,0,bad
57,11617.5,70.1754,11477.2,0,bad
23,32313,32313,0,0,good
442,-4060.63,-1704.75,-867.195,-1488.69,good
54,-3098.15,-3098.15,0,0,bad
114,3026.32,0,0,3026.32,good
599,2000.5,3061.77,-1197.83,136.561,good
41,24453.7,24453.7,0,0,good
149,12851,16063.8,0,0,bad
401,2554.36,4641.15,-5.98504,306.733,bad
124,-10290.3,-3088.71,-469.355,-6732.26,bad
376,1886.7,2238.3,10.6383,-372.872,bad
334,-2897.9,-739.82,-1159.58,-984.132,bad
66,-192.424,-192.424,0,0,good
45,1688.89,1688.89,0,0,good
73,-7193.15,-2072.6,-8652.05,3531.51,bad
27,21355.6,21355.6,0,0,bad
468,-2202.99,730.128,-2975.85,42.735,bad
41,12531.7,12434.1,97.561,0,bad
813,5940.96,6904.43,-1268.63,-352.03,good
61,-790.164,5480.33,-6336.07,65.5738,good
96,6789.58,3259.38,41.6667,3488.54,bad
177,403.955,7348.02,-6944.07,0,bad
275,346.182,-547.273,991.636,-98.1818,good
49,25489.8,25489.8,0,0,good
120,2972.5,2939.17,0,33.3333,bad
42,10588.1,5454.76,2440.48,2692.86,good
63,24858.7,20703.2,63.4921,4092.06,good
91,-9747.25,-6396.7,43.956,-3394.51,bad
131,2531.3,2470.23,0,61.0687,bad
35,-13677.1,0,0,0,bad
245,-10186.1,-5808.98,-4704.08,326.939,bad
33,-14506.1,0,0,0,bad
55,-14.5455,-14.5455,0,0,bad
166,8086.14,8037.95,24.0964,24.0964,bad
90,26197.8,26206.7,-8.88889,0,good
29,13227.6,12951.7,275.862,0,good
143,8928.67,6516.78,-1386.01,27.972,good
158,-1571.52,4681.65,-6303.8,50.6329,bad
33,-14015.2,0,-14015.2,0,bad
22,27518.2,27736.4,0,-218.182,good
176,1618.18,5830.68,-4280.68,68.1818,bad
53,-17364.2,-10147.2,-7292.45,75.4717,bad
180,3265,3570.56,465.556,-1832.22,bad
131,18830.5,14623.7,30.5344,61.0687,good
25,15508,15348,160,0,good
30,-7383.33,3286.67,-10670,0,good
64,-7354.69,125,0,0,bad
188,1312.23,1290.96,21.2766,0,bad
49,65.3061,81.6327,-97.9592,81.6327,bad
223,-2207.17,3575.34,-3412.56,-2369.96,good
146,14411.6,12826,0,1585.62,good
134,1442.54,-2419.4,4810.45,2623.88,bad
91,13270.3,6081.32,7189.01,0,bad
23,3530.43,3739.13,0,-208.696,bad
304,-11718.1,-7282.57,-1245.07,-3389.14,bad
31,129.032,129.032,0,0,good
21,0,0,0,0,bad
203,-583.744,2098.03,0,-1039.41,good
116,11525.9,11387.9,0,137.931,good
35,-36437.1,-22040,-13511.4,-885.714,bad
77,-1450.65,4929.87,51.9481,-6432.47,bad
22,-24550,0,-8240.91,-16309.1,good
353,4339.38,5817.56,11.3314,1222.66,good
818,-1540.95,1801.96,-3564.91,217.115,good
23,21413,21413,0,0,good
45,177.778,0,177.778,0,bad
56,-2078.57,1694.64,71.4286,-3844.64,bad
43,-15397.7,-4641.86,-10848.8,93.0233,bad
60,-45165,-23078.3,-14108.3,0,bad
210,11008.6,11035.2,-22.8571,19.0476,good
56,-3026.79,7958.93,-14467.9,71.4286,good
70,-1970,5671.43,-11042.9,3401.43,bad
42,12157.1,12157.1,0,0,bad
153,2469.28,2469.28,0,0,bad
31,825.806,825.806,0,0,bad
165,-441.212,1852.73,-2342.42,48.4848,bad
113,-16527.4,-16562.8,35.3982,0,bad
472,8714.19,5690.25,1118.22,763.559,good
21,56323.8,37752.4,190.476,18381,good
603,4036.48,2998.51,11.9403,1026.04,bad
25,-1536,-1536,0,0,good
105,-11385.7,-11378.1,38.0952,-45.7143,bad
294,2774.83,2376.53,2042.86,-16.3265,bad
245,-10186.1,-5808.98,-4704.08,326.939,bad
56,4639.29,214.286,0,4425,bad
86,-2234.88,1795.35,0,-4030.23,good
463,1103.89,5501.51,-2495.68,-1901.94,bad
24,0,0,0,0,bad
1143,1838.15,2518.2,-626.597,361.855,good
319,-6085.89,-1083.39,222.884,-2224.14,bad
783,-1326.18,243.04,524.266,-247.126,bad
26,27338.5,27338.5,0,0,good
46,11234.8,10982.6,252.174,0,bad
229,1090.83,2565.94,-1984.72,509.607,bad
52,17376.9,17300,76.9231,0,good
40,24780,12530,12150,100,good
210,-6756.67,-5371.9,-1840.48,455.714,bad
34,0,0,0,0,good
336,7713.69,7701.79,0,11.9048,good
254,5657.87,6451.57,-825.197,31.4961,bad
70,-4740,-11.4286,0,-4728.57,bad
31,-64745.2,-49432.3,129.032,0,good
46,7417.39,86.9565,0,7330.43,bad
100,14639,14409,-9810,10040,bad
74,-23532.4,-12332.4,-11200,0,bad
25,15024,15024,0,0,bad
56,-14.2857,6653.57,-900,-5767.86,bad
64,1814.06,1814.06,0,0,bad
37,23589.2,23589.2,0,0,good
34,13641.2,10929.4,0,2711.76,bad
279,-4272.04,-3887.81,-367.025,-17.2043,good
119,3512.61,7123.53,-3570.59,-40.3361,bad
28,14007.1,14178.6,-171.429,0,good
53,-2905.66,-2966.04,75.4717,75.4717,good
205,13538.5,13049.8,95.6098,393.171,good
283,-3478.45,3373.85,-6412.37,-439.929,bad
26,43046.2,42738.5,153.846,153.846,good
77,3622.08,3570.13,51.9481,0,bad
96,-11696.9,-8277.08,0,-3419.79,bad
38,-7986.84,1668.42,-9655.26,0,good
25,8828,8828,0,0,bad
22,33177.3,33177.3,0,0,bad
308,-1602.92,4424.68,-2898.38,-3129.22,bad
92,-1361.96,0,-1405.43,43.4783,bad
25,19860,19540,0,160,good
54,133.333,74.0741,-88.8889,148.148,bad
88,-5980.68,4334.09,-10314.8,0,bad
82,13203.7,13057.3,0,146.341,good
406,2944.33,1860.1,-733.498,1817.73,bad
48,16047.9,10083.3,5881.25,83.3333,good
409,-9058.44,2149.63,-8493.64,-1544.01,bad
233,1518.88,6974.68,-310.73,1018.45,bad
70,19918.6,16917.1,0,3001.43,good
103,-643.689,8249.51,-6555.34,-2337.86,bad
222,-4104.95,5093.69,-6170.72,-871.622,good
21,380.952,190.476,0,190.476,good
280,3468.57,7832.14,-3096.79,-1266.79,bad
815,-2558.53,1547.12,-2033.01,-1633.5,bad
166,812.651,4198.8,69.8795,-3456.02,bad
172,-1178.49,2206.98,-3865.12,479.651,bad
35,23022.9,10668.6,0,12354.3,good
23,-28169.6,-7356.52,0,0,bad
99,-1366.67,-4425.25,-3411.11,1024.24,bad
72,2384.72,2329.17,0,55.5556,good
79,5992.41,5992.41,0,0,good
33,-24372.7,-23230.3,121.212,-1263.64,bad
100,0,0,0,0,good
26,24423.1,24115.4,0,153.846,good
134,-4491.04,5576.12,-8623.13,-1444.03,bad
153,1519.61,447.712,-31.3725,1103.27,bad
78,-4098.72,93.5897,51.2821,-4243.59,bad
171,-5526.32,-5573.1,0,46.7836,good
27,296.296,0,148.148,148.148,bad
25,8624,8624,0,0,good
98,-1200,-48.9796,0,-1151.02,good
70,10937.1,11005.7,0,0,bad
720,2310.97,3095.83,396.806,-1181.67,bad
69,-39417.4,-20020.3,-19397.1,0,bad
398,-5131.66,1862.56,-2766.33,-3505.03,bad
90,74.4444,74.4444,0,0,bad
147,-9178.91,6068.03,-15172.8,3182.31,bad
181,-3600.55,-2406.63,-4800,3606.08,bad
55,7149.09,7076.36,72.7273,0,good
164,-2660.37,1465.85,-1060.98,2772.56,bad
34,44223.5,44223.5,0,0,good
43,-6269.77,2718.6,-8988.37,0,good
26,153.846,0,0,153.846,bad
158,-16561.4,-7132.28,-10020.3,591.139,good
45,926.667,926.667,0,0,bad
23,0,0,0,0,bad
577,7304.51,7335.88,427.036,40.208,good
20,18580,18580,0,0,good
93,-4259.14,0,-4155.91,0,bad
72,10255.6,10255.6,0,0,bad
425,251.294,2910.82,0,-406.824,bad
38,-19705.3,-8234.21,-13968.4,2497.37,bad
163,8614.11,3855.83,-1876.07,49.0798,bad
66,-2183.33,121.212,60.6061,4887.88,bad
56,17166.1,17094.6,71.4286,0,good
146,8335.62,8261.64,27.3973,-32.8767,bad
35,58171.4,52342.9,0,5828.57,good
83,2000,48.1928,-3354.22,5306.02,bad
1091,2445.28,3751.33,-874.61,7.33272,bad
25,16364,16364,0,0,good
231,11204.8,9366.23,-174.459,2012.99,good
23,16156.5,16156.5,0,0,good
25,-5252,13896,0,0,bad
167,-3173.65,1662.28,-4859.88,23.9521,bad
161,7557.76,5811.8,-964.596,2710.56,bad
31,0,0,0,0,good
106,9520.75,9354.72,0,9433.96,good
594,3482.32,2272.05,597.643,612.626,good
55,-65.4545,6961.82,-7027.27,0,bad
73,-26532.9,-12556.2,-5130.14,-8846.58,bad
307,-2588.27,53.4202,-3274.92,664.495,good
200,10720,13073.5,40,0,good
27,18581.5,0,18581.5,0,bad
70,6297.14,3511.43,57.1429,0,good
24,0,0,0,0,bad
32,0,0,0,0,bad
135,1880,1820.74,29.6296,29.6296,bad
68,-8748.53,-8748.53,0,0,bad
82,7253.66,13796.3,0,-6542.68,good
34,-22664.7,-22664.7,0,0,bad
169,2114.79,3355.03,-1211.83,0,good
150,10422,8770,26.6667,1625.33,good
107,-1337.38,-3338.32,0,2000.93,bad
385,-4142.86,-35.0649,-3486.23,611.429,bad
22,-218.182,-218.182,0,0,good
22,181.818,181.818,0,0,bad
264,-188.258,5224.24,-18.1818,45.4545,bad
171,14666.1,10688.3,23.3918,3954.39,bad
431,9350.12,9437.35,-12.993,-517.401,bad
627,-4028.87,-378.788,-60.925,-3589.15,good
37,13545.9,13545.9,0,0,good
177,12659.3,10202.8,-4.51977,2461.02,good
74,-5293.24,2910.81,0,-8204.05,bad
178,2557.3,226.966,0,2330.34,bad
48,26418.8,15104.2,0,83.3333,bad
163,-6588.96,-1349.69,-3064.42,-2174.85,bad
65,5487.69,5487.69,0,0,bad
100,-2690,964,0,-3654,bad
40,25695,25495,100,100,good
30,25023.3,24890,0,133.333,good
46,23256.5,16243.5,0,7013.04,good
198,6542.42,3584.85,0,234.848,bad
49,-29075.5,-29238.8,81.6327,81.6327,good
26,4038.46,3730.77,307.692,0,good
394,-3619.8,-677.919,10.1523,-1737.06,bad
39,205.128,102.564,102.564,0,good
70,114.286,0,0,114.286,bad
59,20891.5,19186.4,0,1705.08,good
31,-49716.1,-49716.1,0,0,bad
185,-5742.7,-2584.32,-3649.73,491.351,bad
22,0,0,0,0,bad
30,33773.3,33773.3,0,0,good
55,2923.64,3747.27,-6954.55,6130.91,bad
479,-3241.13,148.852,-2430.69,31.7328,bad
72,-10743.1,-5430.56,-5312.5,0,bad
29,17696.6,17558.6,0,137.931,good
21,190.476,190.476,0,0,good
358,-1236.03,2889.11,-1093.02,-763.687,good
60,6260,6260,0,0,bad
28,-40564.3,-23467.9,0,0,bad
99,20403,13381.8,40.404,6980.81,good
86,4201.16,6658.14,46.5116,-2503.49,bad
246,-657.724,-4216.67,-3.25203,1370.73,bad
25,15720,15720,0,0,bad
71,-509.859,-3930.99,3421.13,0,bad
215,6637.21,5305.12,1313.49,18.6047,good
80,2512.5,6413.75,-3951.25,50,good
44,-379.545,-379.545,0,0,good
56,-226.786,-298.214,0,71.4286,bad
298,-548.993,-514.094,-34.8993,0,good
186,-3240.86,-4623.66,1361.29,21.5054,bad
225,-8523.56,-5740,17.7778,1453.78,bad
30,37430,29940,7356.67,133.333,good
567,-4666.49,1091.18,-4709.35,-1055.38,good
24,166.667,166.667,0,0,bad
365,7449.32,9643.84,6.57534,-889.589,bad
99,-10603,-2491.92,-8151.52,40.404,bad
80,14871.3,24716.3,0,-3861.25,bad
29,31110.3,30834.5,137.931,137.931,good
79,19489.9,20115.2,-625.316,0,bad
20,30870,30870,0,0,good
268,711.567,-298.134,-272.015,1281.72,good
154,5724.03,3253.9,-2457.79,1427.27,good
147,-9178.91,6068.03,-15172.8,3182.31,bad
43,17376.7,17283.7,93.0233,0,good
34,13641.2,10929.4,0,2711.76,bad
30,133.333,0,0,133.333,bad
170,1584.71,2434.71,-2974.12,2124.12,bad
777,-245.946,791.892,-1519.18,-7.20721,good
291,-4676.63,-533.333,-1407.56,-2735.74,bad
20,-8050,-8050,0,0,bad
156,-7222.44,-3969.23,-3222.44,-30.7692,bad
41,14590.2,14590.2,0,0,bad
245,-6448.98,-1854.29,-5344.08,1366.94,bad
49,30753.1,30589.8,163.265,0,good
456,-5259.21,-3379.39,-1893.86,14.0351,bad
177,1182.49,2882.49,45.1977,-1745.2,bad
22,0,0,0,0,bad
284,-12772.2,-7128.87,-2042.61,-229.577,bad
72,-18.0556,-18.0556,0,0,bad
22,-12340.9,-12340.9,0,0,bad
21,3580.95,3580.95,0,0,bad
60,-5196.67,-6620,0,1423.33,bad
45,6951.11,15540,-8588.89,0,good
112,11562.5,11562.5,0,0,bad
368,5412.23,6852.99,-1937.77,1810.87,good
64,312.5,125,62.5,62.5,bad
75,14157.3,4954.67,0,9202.67,bad
62,-9277.42,-9341.94,0,64.5161,good
54,0,0,0,0,good
30,16550,16416.7,133.333,0,good
43,13881.4,13881.4,0,0,good
26,45634.6,45665.4,153.846,-184.615,good
85,9271.76,13520,-56.4706,-4191.76,bad
74,-4660.81,7758.11,-5222.97,-7195.95,bad
242,-16169.4,-16182.6,13.2231,0,bad
44,-21622.7,-10743.2,0,0,bad
37,-29078.4,-7281.08,-18248.6,9389.19,bad
69,-2869.57,-81.1594,4149.28,0,bad
64,6668.75,13125,-12596.9,6140.62,bad
1308,1398.55,5256.35,-2616.74,-149.312,good
390,2632.31,3230,-628.462,30.7692,bad
77,411.688,10958.4,0,0,bad
38,6394.74,18992.1,0,0,bad
159,3016.98,6280.5,25.1572,-277.987,bad
35,-5880,114.286,0,-5994.29,good
119,-4172.27,4325.21,0,-4474.79,bad
23,14856.5,14856.5,0,0,good
341,8883.87,8888.56,23.4604,-14.0762,good
49,7722.45,7583.67,236.735,-97.9592,bad
62,32661.3,24490.3,0,8170.97,good
96,20381.2,20431.2,0,-50,bad
156,6967.95,4715.38,2226.92,25.641,bad
101,2677.23,6424.75,-3787.13,39.604,good
181,4534.81,5692.82,-1131.49,-26.5193,good
205,-67.8049,6751.71,-6878.05,58.5366,bad
22,17863.6,17863.6,0,0,good
30,16840,16840,0,0,bad
32,41656.2,35090.6,0,6565.62,good
2737,2583.89,4011.29,-1568.83,660.979,good
579,980.829,1777.55,-1579.62,-1490.5,bad
70,-17541.4,-10702.9,0,0,bad
733,4843.11,4274.22,-158.799,-118.008,good
36,10547.2,10547.2,0,0,bad
30,37116.7,36983.3,0,133.333,good
150,5492,5650,0,-158,good
84,-2747.62,-2738.1,47.619,-57.1429,good
146,8335.62,8261.64,27.3973,-32.8767,bad
53,8664.15,6969.81,-6464.15,8158.49,bad
240,3536.67,1695.42,16.6667,1824.58,good
156,-7514.74,-2171.79,25.641,-2300,bad
481,-6772.35,-1537.42,-3145.11,-99.3763,good
185,-6397.84,21.6216,-1973.51,-4445.95,bad
141,8890.78,10558.2,28.3688,1699.29,bad
23,-20491.3,-208.696,-20282.6,0,bad
156,11590.4,7466.67,51.2821,616.667,good
45,15048.9,14960,88.8889,0,good
38,-8023.68,5226.32,-13250,0,good
46,5126.09,0,0,5126.09,bad
107,4826.17,8483.18,-3612.15,-44.8598,good
300,2761.67,2790,-245.333,217,bad
208,319.712,1265.87,-965.385,19.2308,bad
311,1129.58,7028.94,-1611.58,329.904,bad
187,-11043.9,-2436.9,0,-8606.95,bad
102,-4391.18,-4336.27,-47.0588,-7.84314,bad
584,8318.15,7604.45,-228.253,958.39,good
35,19411.4,6665.71,114.286,12631.4,good
108,-17313,-7.40741,-14314.8,-3027.78,bad
179,-4215.64,7167.04,-8730.73,22.3464,bad
84,7008.33,3939.29,0,3069.05,bad
144,-1761.11,4809.72,-5626.39,-2270.83,good
62,-8400,-679.032,0,0,bad
40,21002.5,12317.5,0,8685,good
42,8923.81,9038.1,0,-114.286,good
123,-9680.49,-1779.67,0,-117.073,bad
27,44311.1,44311.1,0,0,good
92,21367.4,21332.6,43.4783,-8.69565,bad
71,4047.89,1514.08,0,9219.72,bad
28,-16775,0,0,-16775,bad
184,-5500,3334.24,-6822.28,-1985.87,bad
300,-5458.33,-184.667,-3815.67,-1032.33,bad
132,-17143.9,-11215.2,0,-5928.79,bad
24,333.333,166.667,0,166.667,bad
125,2434.4,4453.6,-3060,4838.4,good
25,5116,24072,-18956,0,good
29,4306.9,4168.97,0,137.931,good
101,6174.26,16288.1,-7982.18,-2131.68,good
121,1255.37,3171.07,2007.44,33.0579,bad
70,-25361.4,-25475.7,114.286,0,bad
131,-11113.7,-7192.37,-1532.82,-2388.55,bad
296,-2040.2,40.8784,-4467.23,4003.38,bad
22,47722.7,47540.9,181.818,0,good
29,-36641.4,-36641.4,0,0,bad
552,-6996.74,-6026.09,-1605.07,178.986,bad
23,0,0,0,0,bad
27,-307.407,-307.407,0,0,good
86,5341.86,5295.35,46.5116,0,good
166,2274.1,5906.63,-5472.29,1839.76,good
100,10798,8768,80,40,good
286,4312.24,3740.91,-4080.42,3294.41,bad
69,2433.33,7457.97,0,-5024.64,bad
50,80,0,80,0,bad
