@relation Review_sentiment


@attribute overall_sentiment numeric
@attribute token_number numeric
@attribute adjective_sentiment numeric
@attribute noun_sentiment numeric
@attribute stars {1,2,3,4,5}
@data
0.9722999999999999,116,0.9971,-0.3865,5
-0.7536,115,0.11390000000000002,-0.8579000000000001,2
0.3173,311,0.4607999999999999,-0.3297,2
1.0066000000000002,58,1.0066000000000002,0,3
0.43149999999999994,634,0.32059999999999994,0.10440000000000002,2
-2.0536,142,0.12459999999999999,-1.6454000000000002,1
0.30529999999999996,33,0.30529999999999996,0,5
0.3922,27,0.3882,0,3
-0.5718000000000002,98,0.5661,-0.6712,1
0.2243,59,0.2291,-0.0048,4
-0.5696,68,0.473,-0.1732,5
-0.4060000000000001,143,0.8465,-0.773,1
-0.005400000000000023,282,0.0004999999999999657,-0.49949999999999994,4
-0.6164000000000001,96,0.44060000000000005,-0.3825,5
0.6293,47,0.38549999999999995,0,3
0.79,23,0.79,0,5
0.6353,36,0.2029,0,5
-0.3562,80,0.004,0,3
-1.2244999999999997,446,-0.7562999999999999,-0.7544,4
-0.3487,22,-0.3487,0,3
-0.2796,102,-0.29560000000000003,0.008,5
0.012,91,0.004,0.004,1
-1.8725999999999998,142,-2.1589,0.2823,1
0.04970000000000012,273,0.7630000000000001,-0.2694,5
-0.3296,32,-0.3296,0,2
-2.7163999999999997,334,-0.8653,-1.8591000000000002,3
0.7283000000000001,106,0.2935000000000001,0,5
-0.8612,41,0,-0.3825,2
1.7844000000000004,477,2.9172999999999996,-0.5980000000000001,5
-1.6214,48,-1.6214,0,3
0.393,50,0.393,0,4
-0.1413,134,-0.23530000000000004,0.004,1
0.264,110,0.019699999999999995,0.4832,1
-0.9859,52,-0.7706,0,2
-1.15,154,-0.6465,-0.5035,1
0.8577,63,0.8537,0,3
1.2115000000000002,24,1.0165000000000002,0,5
1.5807,93,1.3857000000000002,0,4
0,22,0,0,3
-1.0019,82,-0.6708999999999999,0,2
0.2106,53,0.2106,0,5
0,125,0,0,3
1.0414,82,1.3732,0,3
-0.15760000000000002,224,0.7484000000000002,-0.8595999999999999,2
-0.5066999999999999,48,-0.7725,0.004,2
1.3340999999999998,46,1.3300999999999998,0.004,5
3.9517,222,4.0518,0,4
-0.11130000000000001,70,-0.11130000000000001,0,1
0.004,41,0.004,0,1
-0.12119999999999992,201,0.681,-0.8062,3
0.47169999999999995,40,0.47169999999999995,0,4
2.782,110,2.7779999999999996,0,4
0,41,0,0,1
-0.009600000000000053,87,-0.013600000000000056,0,4
-1.2964,373,-0.49219999999999997,-0.9839,1
1.9486000000000003,167,1.488,0.004,5
0.7185999999999999,114,0.5971,0.004,5
0.4778,50,0.4778,0,3
-1.434,186,-0.020800000000000027,0.0237,1
0.8091000000000002,51,0.8782000000000001,0.012,4
0.08459999999999997,163,1.3512,-1.0457,1
-1.0507,187,-0.7433,-0.3074,1
0.582,24,0.5012,0,5
0.8944,133,0.8096,0.004,2
-0.4687,40,-0.4727,0.004,2
0.37249999999999994,27,-0.1819,0,5
-1.156,126,-1.0896,-0.6752,2
1.0793,65,1.0793,0,4
0.7432,56,0.7432,0,2
0.9728999999999999,90,0.9386999999999999,0,1
-1.1978,159,0.488,0.3446,2
-0.3487,22,-0.3487,0,3
-0.3793,52,0.0032000000000000006,-0.3865,5
-0.5383999999999998,233,0.8740999999999999,-0.49949999999999994,3
0.8681,35,0.8641,0,5
0.5814999999999999,23,0.5814999999999999,0,4
0.004,30,0,0.004,3
-0.738,344,-0.4607,-0.5131,4
-0.6399,58,-0.3089,0,2
1.3096,102,0.10580000000000002,1.2038,5
0,27,0,0,3
-0.47529999999999983,222,0.6219,-1.0577,4
0.15930000000000016,902,0.9006000000000001,-1.25,3
0.264,110,0.019699999999999995,0.4832,1
0.393,20,0.393,0,4
1.3219,195,1.7926,0,2
0.3721,155,0.2767,0.008,5
3.9007000000000005,708,5.1268,-1.3293,3
0.373,40,0,0,2
1.8278999999999996,210,3.5827,-1.7548000000000001,3
0.3774,27,0.3734,0,5
0.23460000000000003,169,0.5775,0.09910000000000001,1
-1.3319999999999999,135,-1.3359999999999999,0.004,4
0.8588,484,1.0713,-0.2172,1
-0.30699999999999994,210,-0.25239999999999996,-0.054599999999999996,3
0.231,81,0.004,-0.0048,1
1.6299000000000001,191,2.9143,0,4
0.4715,32,0.4965,0,4
0.6334,30,0.3756,0,2
-0.4747,29,0.004,0,1
2.1690000000000005,531,2.8149,-0.11690000000000006,4
-0.6447,27,-0.31370000000000003,0,1
0.9294,58,0.5991,0,5
1.0751000000000002,117,1.0751000000000002,0,4
1.5473,44,1.5473,0,5
1.7582000000000009,322,2.0979,-0.7922,3
0.5303,35,0.5303,0,5
0.004,20,0,0.004,5
0.3872,36,0.3226,0,4
0.1874999999999998,505,1.5776000000000003,-0.886,3
-0.0817,57,0.397,0,1
-0.3275,24,-0.3355,0.008,1
-0.6952,102,-0.36619999999999997,0,4
0.19159999999999988,53,0.0941999999999999,0,5
-1.0704,60,-0.39899999999999997,-0.4739,2
0.5061,37,0.5061,0,2
0.5955,43,0.5955,0,5
-0.2422,25,-0.069,-0.1732,4
-0.31079999999999997,120,-0.8539,0.004,3
-0.6291,63,-0.6291,0,2
0.2723,270,0.09680000000000005,0.6502,2
-0.7666,27,-0.7706,0.004,1
0,23,0,0,3
-0.6502000000000001,44,-0.02260000000000001,-0.6276,2
0.4836999999999998,549,1.1699000000000002,-0.6074,5
0.30419999999999997,83,0.04239999999999999,0,5
0.5270999999999999,27,0.8601,0,3
-9.385300000000004,507,-3.1779999999999995,-4.3011,2
-1.0202,114,-0.4647,0.3512,1
-0.04459999999999986,31,-0.04459999999999986,0,3
1.2224000000000004,1054,2.0326,-0.5268999999999999,4
0,26,0,0,2
0.3716,24,0.3716,0,4
-0.014900000000000024,24,0.3716,-0.3865,4
-0.3720000000000001,109,-0.3760000000000001,0,5
1.3845,70,1.3845,0,4
-0.6762999999999999,181,-0.9604999999999999,-0.996,2
-0.8391,146,-0.5438999999999999,0.6542,2
3.117399999999999,778,5.617299999999998,-0.9754,4
0.5092,22,0.5052,0,5
-1.1743000000000001,118,-0.8412999999999999,0,3
0.7852999999999999,180,0.7912,-0.3413,1
2.719,365,3.52,0.002400000000000001,3
-0.39130000000000004,58,-0.0048,-0.3865,2
0.4471000000000001,114,0.4391000000000001,0.004,2
-0.43350000000000005,59,-0.0048,0,1
-0.4587,65,0.004,0.012,1
-1.1282999999999999,598,1.3665000000000003,-0.1928,4
1.4392,138,1.4392,0,5
-0.7985,99,0.016,0,3
0.4988,41,0.4948,0.004,3
0.08309999999999998,93,1.1964,-0.3785,4
-0.5999000000000001,138,0.4218999999999999,-1.0258,3
2.9705,475,2.7115,0.1765,3
-0.26159999999999994,57,0.08380000000000004,-0.3454,1
1.8462999999999998,38,1.4949,0,5
0.12090000000000001,25,0.1169,0.004,2
-1.018,186,-0.314,-0.7040000000000001,1
-0.9699000000000001,147,0.27479999999999993,-1.1555,4
-1.8759,200,-0.6212000000000001,0,2
-0.2995000000000001,257,0.8051999999999999,-1.3173,5
-0.6809000000000002,242,-0.09900000000000006,-0.045399999999999996,1
-0.14889999999999998,98,0.3756,0.008,4
-1.1555,376,-0.4186999999999999,-0.39349999999999996,2
0.43989999999999996,93,0.6152,-0.3865,2
0.4818,25,0.397,0,5
-0.0434,41,-0.038599999999999995,-0.0048,1
-0.4938,59,0.008,-0.4399,1
0.25389999999999996,33,0.24989999999999996,0,3
-0.7666,60,-0.7666,0,2
3.1086,629,2.7951999999999995,-0.0827,5
0.35930000000000006,32,0.35530000000000006,0.004,1
1.295,112,1.295,0,2
2.646,80,3.0191,-0.3731,3
1.2105,22,1.2105,0,4
2.2615,956,2.1147,-0.7451,3
-0.3129,31,-0.3129,0,1
1.7273999999999998,79,1.0823999999999998,0,5
-0.30939999999999995,54,0.5362,-0.3669,4
-0.1553,19,-0.1553,0,3
0.48529999999999995,30,0.48129999999999995,0,5
1.1148,22,1.1148,0,5
0.42669999999999997,85,0.8974,0.008,3
0.4925,23,0.4925,0,5
-1.3275000000000001,184,-1.5117000000000003,0.004,1
0.5196,27,0,0,5
0.05570000000000004,237,0.7652,-0.7215,3
0.9471,162,0.20369999999999996,0.7394,4
0.007200000000000001,27,0.008,0,2
0.7432,38,0.7432,0,4
0.6693,26,0.3507,0,4
-0.1565,158,0.6125,-0.27880000000000005,1
0.004,38,0,0.004,5
0.3567,65,0.3567,0,2
0.36609999999999965,371,0.8434,-1.1417000000000002,3
3.7003000000000004,789,3.4036000000000004,-0.3154000000000001,5
2.6071,81,2.6030999999999995,0,5
0.872,328,0.5737999999999999,-0.2088,4
1.0144,63,1.0064,0.008,1
-1.3410000000000002,122,0,-1.3410000000000002,1
-0.39899999999999997,24,-0.39899999999999997,0,1
-0.06080000000000005,116,0.3574,-0.68,1
2.1431,203,1.7702,0,3
-0.4787,24,0,0,3
0.6990999999999999,119,0.6990999999999999,0,3
0.036900000000000044,151,1.4232,-0.4369,2
2.5854000000000004,177,2.3596000000000004,0.004,4
0.007200000000000001,112,-0.0007999999999999995,0,3
-0.2715,22,-0.2715,0,3
-1.2405000000000002,300,-0.8832000000000001,-0.3613,1
-4.977699999999999,880,0.9035999999999998,-5.966,2
-0.31040000000000006,82,0.022999999999999854,0,3
0.7017,50,0.1051,0,2
1.3971,101,1.3971,0,4
0.3796,37,0.3716,0,4
1.5677999999999999,33,1.3537,0,5
0.12019999999999997,69,0.11219999999999997,0.004,5
-3.6765999999999988,2279,-0.6079000000000001,-2.771599999999999,1
0.04479999999999998,104,0.5235,0,2
-0.9825999999999999,273,-0.3737,-0.0007999999999999995,3
-1.3659000000000001,23,-1.3659000000000001,0,2
0,32,0,0,2
0.7789999999999999,68,0.3394,0,1
-0.7888999999999999,42,-0.323,-0.4699,2
0.6709,29,0.6709,0,5
0.477,29,0.3796,0,4
-0.2550000000000001,196,0.5899,-0.5179,1
0.5139,25,0.5139,0,5
-0.5643,52,-0.08560000000000001,0,4
-0.7006,155,0.0201,0,2
3.9436999999999998,365,4.3743,-0.3825,4
-0.6276,18,0,-0.6276,5
-0.14100000000000007,45,0.6692,-0.8102,4
0,25,0,0,2
0.23949999999999988,119,0.29680000000000006,0.32,2
0.1131,56,0,0,5
0.401,25,0.393,0.004,5
0.9348000000000001,22,0.004,0.004,5
-2.3354999999999997,1101,1.6387,-2.7655999999999996,2
-1.2405000000000002,300,-0.8832000000000001,-0.3613,1
-1.0530000000000002,199,1.0083,0.008,3
-0.0048,27,-0.0048,0,1
-1.3517000000000001,318,-0.475,-0.8767,1
-1.9870999999999999,188,-1.8971999999999998,0.0892,1
1.0669,150,1.1904,0.3512,2
1.2502,41,1.0064,0,4
1.8958,612,2.4794,-1.3134,4
0.9149,57,0.9069,0.004,5
-2.4151000000000007,264,-0.454,-1.9731000000000003,1
0.5701,81,0.7339,-0.38759999999999994,1
0.231,81,0.004,-0.0048,1
1.8839999999999997,559,2.4038,-0.09700000000000003,3
0.08889999999999998,61,-0.010800000000000032,0,3
2.1987,54,2.1947,0,4
0.6199,254,0.28269999999999995,0.012,3
1.041,621,2.3695,-0.6915,2
0.008,43,0.008,0,4
0.4832,36,0.004,0.4792,4
-1.2428,128,-0.6985,0.004,2
0.22049999999999992,54,0.6083,0,2
1.6171,197,0.9355,0,3
0.3922,50,0.3882,0.004,5
-0.8127000000000002,208,-0.05470000000000014,0,3
1.3199999999999998,54,1.1298,-0.0007999999999999995,5
0.43300000000000005,64,-0.10609999999999999,0,2
-0.08980000000000007,73,-0.6329,0.004,3
-0.08630000000000004,47,-0.09430000000000005,0,1
0.004,21,0,0.004,4
2.693,189,2.1824,0,3
1.0625,52,0.9611,0.004,2
0.6993,29,0.6913,0,5
-0.29530000000000006,23,-0.29050000000000004,-0.0048,3
0.7274,42,0.7274,0,1
-1.1514999999999997,292,-0.8049999999999999,-0.3577,2
-0.30450000000000005,45,0.5052,0,4
2.2462999999999997,152,2.2382999999999997,0.004,5
6.281199999999998,344,6.966199999999998,-0.35950000000000004,5
0.4759,40,0.4719,0.004,4
0,30,0,0,1
0.4718,25,0.4718,0,4
0.06220000000000003,154,0.8035000000000001,-0.5212,3
0.5059,27,0.22360000000000002,0.2823,5
0,24,0,0,4
-0.35640000000000005,198,-0.02540000000000004,0,5
-3.913,242,-3.9162,0.0032000000000000006,2
0.008,55,0.004,0,1
0.6719999999999999,24,0.6719999999999999,0,5
-0.42490000000000006,92,0.1169,-0.2088,4
0.8542000000000001,129,0.6405000000000001,0.004,3
-0.438,28,0.03670000000000001,0,3
0.22560000000000002,47,0.22560000000000002,0,5
-0.1906,73,-0.18579999999999997,0,3
-1.0831999999999997,102,-1.4388999999999998,0,3
2.2226999999999997,178,2.2067,0.008,2
0.35219999999999996,70,0,-0.2048,1
1.9847000000000004,128,2.3604000000000003,-0.37970000000000004,3
-0.3363,19,-0.3363,0,1
-3.5552999999999995,143,-1.5598,-1.0141,2
0.4925,17,0.4925,0,4
0.008,32,0.008,0,1
-0.1282,42,0.35050000000000003,0,1
0.8934999999999998,108,0.9244999999999999,0,4
1.8272,43,1.8272,0,5
0,27,0,0,3
0,24,0,0,2
0.5356,243,0.8734,0,2
4.278700000000001,861,5.928999999999999,-1.5444,2
-0.02779999999999992,457,1.0189000000000001,-0.43960000000000005,1
0.7222999999999999,33,0.7222999999999999,0,1
-2.9261999999999997,230,-1.0503,-1.7329,2
7.843199999999996,914,7.1011999999999995,-0.2977,4
-0.9307000000000001,46,-0.2991,-0.6316,3
0.008,76,0.004,0,3
1.9844000000000002,240,2.7841000000000005,0,3
-0.9772000000000001,58,-0.12500000000000003,-0.3825,4
0.401,43,0.401,0,5
-0.2456,37,-0.2456,0,1
2.1397,114,2.1405,-0.0007999999999999995,5
0.6729,114,1.146,0.012,4
-0.3806999999999999,221,-0.7101,0.004,5
-1.3269,38,-0.2675,0.004,1
0.3796,31,0.3796,0,4
-2.6886999999999994,351,-0.3265,-0.27040000000000003,2
2.0662999999999996,455,2.4523,-0.3603,5
-0.08820000000000003,63,0.2448,0,4
-0.3298,27,0,-0.3378,2
0.4293999999999999,409,1.0602999999999998,0.008,4
-0.346,35,-0.346,0,1
-3.159,525,-1.1224,-1.3754,3
0.3716,37,0.3716,0,5
0.7028000000000001,126,1.1607,-0.4659,5
-0.32740000000000014,319,0.8806,-0.4625,2
-0.12000000000000008,394,0.10460000000000025,-0.8725,3
-1.1221,201,-0.7396,-0.3825,1
0.19390000000000002,87,0.09770000000000001,0,1
5.519099999999999,370,4.1784,0.5646,3
0.9274,37,0.9234,0,4
-0.5126,247,0.46630000000000005,-0.769,3
-0.8978999999999999,23,-0.8978999999999999,0,1
-0.6607999999999998,171,0.24690000000000004,-0.9157,3
0.004,33,0,0,3
2.2274,20,2.2274,0,5
0,37,0,0,1
-0.7294,42,0,-0.7294,1
0.667,26,0.667,0,4
-1.0547,159,-0.1585,-0.3865,2
0.14409999999999998,143,0.04669999999999999,0,5
3.7115,388,3.1615,0,4
0.38930000000000003,174,0.008100000000000048,0.2855,1
0.6881999999999999,35,0.6881999999999999,0,4
0.25510000000000005,156,0.24310000000000004,0.008,5
0,19,0,0,4
0.3716,22,0.3716,0,5
0.004,35,0,0.004,1
1.6421000000000001,48,1.103,0,5
0.5187999999999999,63,0.2002,0,5
0.004,23,0,0,4
-0.8573999999999999,53,-0.8573999999999999,0,1
0.7272000000000001,73,0.7232000000000001,0,4
4.2218,337,3.6262999999999996,0.2903,5
0.115,32,0.115,0,1
0.0908,62,0,0,4
0.2623,22,0.741,0,4
-0.6691,28,-0.6731,0.004,1
0.05519999999999997,22,0.05519999999999997,0,3
0.2181,40,0.2181,0,5
0.010400000000000003,73,0.006400000000000002,0,2
-5.075100000000001,297,-0.5906,-3.4658,2
0.3225,116,0.3145,0.008,2
-0.3728,24,0.10590000000000001,0,2
0.3637,75,0.3637,0,5
-0.1448,100,0.3379,-0.0048,2
0.6551,185,0.4233,0,3
1.295,112,1.295,0,2
0.02510000000000001,27,0.02510000000000001,0,2
0.1212,44,0.1212,0,2
0.3756,31,0.3716,0,3
-0.329,56,0.004,0,3
0.7915,91,1.2662000000000002,0.004,4
0.13079999999999992,455,1.0687999999999998,-1.3776000000000002,5
0.8502999999999998,220,1.4734,-0.1444,2
-0.012699999999999993,157,-0.02379999999999996,-0.3825,5
0.059699999999999975,35,0.059699999999999975,0,3
0.19979999999999998,30,1.4887000000000001,-0.8102,4
-0.31970000000000004,78,0.0073,0.004,2
0.5436000000000001,113,1.0641,0.012,5
0.5433,75,0.3186,0.2207,4
-0.0007999999999999995,27,-0.0007999999999999995,0,3
0.4145,138,0.7323,-0.0421,3
0.7552,61,0.7512,0,3
0.7804,170,0.5233999999999999,0.004,3
0.21009999999999995,28,0.5886,-0.3865,5
1.0602,115,1.8676,-0.8074,4
-0.5511999999999999,385,-0.8467,0.3526,1
0.393,25,0.393,0,4
0.6175,163,0.4063,0.0985,5
-0.18719999999999995,134,-0.6094999999999999,-0.3465,1
2.0367,560,2.5791,-0.4707,4
-0.8813,68,-0.8813,0,4
-0.7761,27,-0.7801,0,4
-0.24050000000000002,39,0.2342,0,4
0.5215000000000001,115,0.0827,0,3
-0.02780000000000002,42,-0.02780000000000002,0,2
-0.47079999999999994,217,0.8320000000000001,-0.9646,2
0.3756,22,0.3756,0,3
0.9702000000000001,29,0.975,0,5
0.393,24,0.393,0,4
-3.4751999999999996,124,-3.2497,0.2452,1
1.2295,80,1.2295,0,4
0.5475000000000001,110,0.5395000000000001,0.008,1
0.6935,44,0.6935,0,2
0.6204999999999998,273,0.294,-0.025000000000000022,1
-0.3337,30,0,-0.3377,3
1.594,1048,2.2356000000000003,-0.10429999999999995,2
-0.9406,59,-0.26539999999999997,-0.6752,3
0.6621,162,0.4003,0.004,2
-0.22729999999999992,234,0.6457999999999999,-0.2088,2
-0.4979,90,0.5052,-0.8102,5
-0.4584000000000001,216,-0.798,0.007200000000000001,2
1.1627000000000003,147,1.1731000000000003,-0.0144,2
1.5737999999999999,185,1.2224,0,5
0.022099999999999898,242,0.006099999999999883,0.012,2
-1.4003999999999999,234,0.12979999999999992,-1.0115,1
0.9264999999999995,241,1.4767000000000001,-0.0192,5
-1.9822000000000002,213,-0.23280000000000006,-0.48710000000000003,1
0.15789999999999993,42,0.9724,0,3
0.17709999999999998,49,-0.0807,0,1
0.1405,61,0.1405,0,1
1.3096,102,0.10580000000000002,1.2038,5
0.008,37,0.004,0,1
-1.0358,137,0.319,-0.514,5
-0.21540000000000004,48,0.5576,-0.773,3
-0.7040000000000002,543,0.11060000000000003,0.007200000000000001,3
0.43879999999999997,87,0.43879999999999997,0,4
0.5926,208,2.0791,-1.0078,2
0.42400000000000004,60,0.42880000000000007,0,3
-1.2427,48,-0.9265999999999999,-0.3161,4
0.191,31,0,0,1
0.6876,413,0.29010000000000014,-0.038900000000000004,3
-0.9854,234,-0.6688000000000001,-0.3166,2
0.6185,52,0.3716,0.2429,5
0.625,68,0.621,0.004,5
0.45650000000000013,46,0.45650000000000013,0,2
0.004,181,0.004,0,4
1.9597000000000002,841,1.1902999999999997,-0.44389999999999996,3
-1.7657999999999996,846,-0.4927,-1.0206000000000002,1
0.6943000000000003,821,3.6261,-1.6232000000000002,2
-2.4227,115,-2.0402,-0.3825,1
3.451800000000001,1275,5.488999999999999,-2.9611,4
-0.7666,36,-0.7666,0,1
0.3514,30,0.3514,0,5
-3.6067000000000005,413,-0.819,-3.1254999999999997,4
-1.0338999999999996,346,-1.0545999999999998,0.007200000000000001,5
-0.37599999999999995,31,-0.5861,0,5
0.3173,311,0.4607999999999999,-0.3297,2
-0.7026,29,-0.1996,0,1
1.5338,350,1.0510000000000002,0.016,5
1.359,706,0.9186000000000002,0.004,5
1.5261,76,1.2398,0.2823,5
-0.3129,54,-0.3129,0,1
-0.6521,19,0.12090000000000001,-0.773,4
0.32759999999999995,61,0.32759999999999995,0,5
0.9141999999999999,106,0.3266,0.0711,1
-0.4802,64,-0.6903,0,1
-0.4909,40,-0.017,-0.4739,3
0.030399999999999983,146,0.6785999999999999,0,1
0.09309999999999999,27,0.09789999999999999,0,3
2.4219999999999997,487,2.4505,-0.38730000000000003,4
1.5148,1419,2.1917999999999997,-0.10560000000000011,4
-2.0227,138,-1.4862,0,2
0.9499,85,1.1345,0,3
-0.7754,57,-0.7706,-0.0048,1
2.7456000000000005,564,2.2546,0.004,4
-0.7076,35,-0.1711,0,2
1.703000000000001,324,0.8113000000000004,0.02,5
-0.6668000000000002,463,0.7023999999999999,-1.588,4
-1.1358,28,-0.6571,0,2
-0.6113000000000001,70,-0.26500000000000007,0.004,3
1.2563,129,1.1595,0.004,3
-1.1724999999999999,55,-0.49729999999999996,-0.6752,2
-1.2666,181,-0.5831,-0.2048,2
-1.8990999999999998,78,-0.2675,-1.5227,1
0.004,25,0,0,1
-0.7676000000000001,62,-0.0007999999999999995,0.004,1
1.1337,91,1.4662,0,5
3.4207,156,3.4255,0,4
-0.7951,141,-0.4101,-0.0421,2
-0.48419999999999996,62,0.09860000000000001,0,4
-2.0355,166,-1.2238,0,5
0.6838999999999998,1350,1.0077,-0.6868000000000001,3
-0.39130000000000004,58,-0.0048,-0.3865,2
-0.15760000000000002,224,0.7484000000000002,-0.8595999999999999,2
0,23,0,0,4
0.4832,18,0,0.4792,5
1.7854999999999996,183,2.2746,0.004,3
-0.2635,22,-0.2635,0,4
0.4705,58,0.3716,0,4
-0.7251000000000001,372,-0.38520000000000004,-0.03799999999999998,1
-0.5244,40,-0.5244,0,4
1.1954,78,1.1954,0,3
0.19340000000000002,27,0.1894,0,5
0.37839999999999996,49,0.3716,0.0116,1
0.15710000000000002,88,-0.07469999999999999,0,3
0.004500000000000004,62,0,0.4792,1
0.8294,39,0.8254,0.004,5
-2.0223999999999998,485,1.5205999999999997,-1.263,3
-0.2953,59,-0.0007999999999999995,0,3
0.004,33,0,0,1
-1.1045999999999998,55,-1.1038,-0.0007999999999999995,1
0.6621,162,0.4003,0.004,2
0.05849999999999994,149,0.5562,0.012,2
1.0108,20,0.8198,0,5
-0.7446,75,-0.6934,-0.0007999999999999995,5
1.7356000000000003,239,1.8512000000000004,0,4
0.17619999999999997,43,0.5052,0,5
0.43989999999999996,93,0.6152,-0.3865,2
-0.5069,176,-0.13240000000000002,-0.3785,3
-1.0141,78,0.004,-1.0181,2
1.2756,61,1.4731,0,4
0,21,0,0,3
16.451800000000002,3231,16.231299999999997,-2.2174,5
1.4167,80,1.2114,0,5
-0.7686000000000001,141,-0.7726000000000001,0,1
0.23220000000000005,187,0.030000000000000082,-0.046200000000000005,2
-0.09010000000000001,42,0.3796,0,3
0.2776,357,0.9224,-0.749,1
1.5312999999999999,399,2.1299999999999994,-0.4041,4
0.2334000000000001,294,1.0974000000000002,-0.88,4
-0.005599999999999999,47,-0.005599999999999999,0,2
-1.9474000000000005,358,-0.9633,-0.6712,2
3.2441999999999998,1002,5.107699999999997,-0.9164000000000001,3
-0.34969999999999996,79,0.359,-1.0779,1
2.4006,148,1.4954,0.6948,5
-0.8917,170,-0.5663,-0.3286,3
5.322599999999989,947,6.005199999999993,-0.7244,4
0.393,34,0.393,0,4
-0.8978999999999999,23,-0.8978999999999999,0,1
-0.6050000000000001,269,1.3095999999999999,-2.1344000000000003,4
1.2348999999999999,25,1.0151,0,5
0.28780000000000006,96,-0.02219999999999997,-0.4002,1
1.1772,439,1.6968,-0.0565,3
0.4925,28,0.4925,0,4
-1.0554,73,-0.34199999999999997,-0.7134,2
1.3264999999999998,192,1.8573,-0.5308,4
0.401,42,0.397,0.004,4
-2.4259000000000004,206,-1.6531,-0.3578,4
-0.3705,57,0.008,-0.3825,5
1.3576999999999997,319,1.5673,-0.2088,1
-0.6941000000000002,152,0.12259999999999996,-1.1899,1
-0.3527,48,-0.3519,-0.0007999999999999995,1
1.8219,64,1.8219,0,5
2.2888,205,2.1221,0.6502,3
1.0885,39,1.1229,0.004,3
-0.6301,69,-0.24359999999999998,-0.3865,3
0.09250000000000003,47,0.7379,-0.3865,2
0.004,22,0.004,0,4
0.11900000000000001,27,0.11900000000000001,0,5
-1.1832,75,-0.7919,-0.3865,5
-0.052200000000000024,48,0.3756,-0.3865,2
0.6123,172,1.1251,0,3
-0.39220000000000005,26,-0.39620000000000005,0.004,1
-1.9218,95,-0.9587999999999999,-0.0048,3
2.1338,71,2.1298,0,5
-3.7048999999999985,409,0.8792,-3.4738999999999995,2
0.022099999999999898,242,0.006099999999999883,0.012,2
0.5235,81,-0.0167,0,1
0.12110000000000001,20,0.008,0,1
-1.1469,66,0.004,0.004,2
0.21810000000000002,28,0.004,0.004,5
-0.29890000000000005,195,0.43079999999999996,-0.0048,2
-0.4032999999999999,76,-0.4032999999999999,0,2
0.03410000000000001,24,0.3796,0,3
0,24,0,0,4
-0.5513999999999999,47,-0.5553999999999999,0.004,3
-2.4901000000000004,274,-0.01650000000000007,-1.2004000000000001,1
0.10060000000000013,44,0.10060000000000013,0,5
0.06220000000000003,154,0.8035000000000001,-0.5212,3
-3.0561999999999996,377,-0.7141000000000001,-0.9879,2
0.35459999999999997,88,0.35459999999999997,0,2
0.22060000000000002,40,0.008,0,5
0.11889999999999967,436,2.8843000000000005,-0.8868,4
0.8262,239,0.8230000000000001,0.0032000000000000006,1
0.024399999999999977,43,0.030000000000000027,-0.0096,2
-0.6018000000000001,134,0.7472,-1.1555,2
1.3084000000000002,84,0.8807999999999999,-0.0048,5
1.3315000000000006,215,2.1967000000000003,-0.3865,4
0.3716,26,0.3716,0,3
0.8982,24,0.8982,0,5
-0.08220000000000005,146,0.5763,-0.2048,3
-0.10060000000000002,109,-0.011399999999999973,0,3
1.5266,30,1.3356,0,4
0,24,0,0,1
-0.3994,25,-0.346,-0.0534,1
0.0032000000000000006,57,0.004,0,1
0.008,20,0.008,0,5
-0.07899999999999993,220,1.7344000000000002,-0.8022,2
-1.5381999999999998,551,-1.0009000000000001,-0.8889,2
-0.45200000000000007,234,0.4186999999999998,0.004,3
0,15,0,0,5
0.5547,83,0.946,-0.3865,2
-2.8282,145,0.5778,-3.1851000000000003,1
2.3019000000000003,88,1.9282,0.2863,5
-0.2882999999999999,168,0.17760000000000006,-0.4699,1
0.3235,76,0.3155,0.004,4
0.6126,135,0.6126,0,4
0.7567999999999999,38,0.7615999999999999,0,3
0.25709999999999994,106,0.5961,-0.343,5
-1.9053000000000002,111,-0.5116,-0.3865,1
-0.13450000000000006,152,0.24079999999999996,-0.3825,4
0.004,18,0.004,0,2
-0.4689,92,-0.49429999999999996,-0.2096,3
1.5205,141,1.895,-0.3785,4
-1.1199000000000001,214,-0.22690000000000002,-0.1928,1
1.135,158,1.131,0,4
-0.5007999999999999,133,-0.7706,0.012,1
-0.7626000000000001,544,0.011300000000000088,-0.3074,2
0.8942,23,0.8942,0,5
0.6979000000000002,234,1.4526000000000001,-0.4418000000000001,3
