@relation Review_sentiment


@attribute overall_sentiment numeric
@attribute verb_sentiment numeric
@attribute stars {1,2,3,4,5}
@data
-0.43289999999999995,0,1
2.3012000000000006,-0.5365,4
0.8387,0,4
-0.6608,-0.4975,2
-0.2786,0,1
-0.0048,0,3
2.1454,0.004,3
-0.4747,0,2
1.0488000000000002,0.1755,4
-0.39499999999999996,0,1
-0.9166,0,4
-0.8805,0,2
0.1602,0.4324,3
0.008,0.004,2
1.2784999999999997,0,4
0.397,0,4
-0.3248000000000001,0.004,5
0.9149,0.2991,5
0.7615000000000001,-0.327,3
0.03339999999999993,-0.10349999999999998,1
0.19779999999999998,-0.5325,4
-1.3594,-0.1975,1
-0.0461,0,5
-0.34800000000000003,-0.331,1
-1.0015,0.225,4
0.3895,0,3
0.4444,0.4404,2
0.05009999999999992,-0.5325,2
-0.020500000000000018,0.004,1
-1.0467999999999997,0.1946,2
0.3716,0,4
0.24369999999999997,-0.005599999999999999,3
0.17419999999999997,-0.331,5
0.03130000000000002,0,1
0.38310000000000005,0.008,5
1.2443999999999995,-0.2113,4
-2.8580999999999994,-0.0048,4
-0.5697000000000001,-0.0007999999999999995,2
2.9905,1.1044000000000005,3
0.9741,0,4
1.1267,0,2
0.8238,0,4
-1.0497,0.004,3
-0.5095999999999999,0,1
-0.0144,-0.0048,1
-0.37579999999999997,0.3372,1
-2.282,0.12830000000000003,1
0.8116000000000001,0,4
0.10940000000000001,0,1
-0.47079999999999994,0,2
-0.09680000000000008,0.6522,1
0.671,0.9501999999999999,3
3.3575000000000004,0.363,4
-0.44450000000000006,-0.7951,2
-0.10800000000000004,0.004,4
-2.020599999999999,-0.3582,2
-1.4072,-0.499,5
0.8294,0,5
1.1149000000000002,1.0,3
-6.247300000000003,-1.7042,2
0.195,0.191,1
2.89609999999999,0.5329000000000002,3
0.7712,0,5
0.52,0,2
5.4727,0.6837,5
0.5012,0,5
0.5235,0.5402,1
0.28049999999999997,0.008,3
1.3540999999999999,0.2578,4
-0.36959999999999993,0,5
-0.6,0.004,2
1.2270999999999999,0.4324,5
0.5488000000000001,0,4
0.3756,0,5
0.6945,0.2358,3
4.883399999999997,0.40759999999999985,3
1.4069,-0.4697,3
-0.42660000000000003,0,1
-2.4691,-0.7525,2
0.0751,0.004,2
-2.3241,0.004,1
-0.493,0,3
-1.2482,-0.0337,2
-0.3825,0,2
0.10820000000000002,0.10020000000000001,5
0.33140000000000003,0,4
0.3836,0.004,3
0.04579999999999998,-0.5347999999999999,3
0.5817,0.2101,4
-0.5523,-0.37020000000000003,1
0.05790000000000002,-0.0048,2
0.2217,0.4324,1
0.4781,0,3
0.7432,0,2
0.0373,0,3
0.27079999999999993,-0.08720000000000003,1
0,0,1
0.5106,0,4
0.2184,0.2248,2
0.339,0,1
-0.12259999999999999,0,2
1.5014999999999998,0.2578,3
0.6650000000000001,0,3
-0.01919999999999999,0.004,5
1.1744999999999999,0.4324,5
1.6330000000000002,-0.211,4
1.1228,0.4324,5
-1.0002,0.0514,3
-1.9144999999999999,0.16670000000000001,2
0.401,0,5
0.8378,0,5
0.2437999999999999,0,4
0.004,0,1
1.4156000000000004,-0.0048,4
0.8876000000000004,0.004,5
-0.011699999999999999,0,3
-0.06129999999999999,0,2
-1.8318,0,3
0.5871,0,4
3.4413000000000005,0.24380000000000002,5
-0.21560000000000007,-0.3287,1
1.6816000000000002,-0.48560000000000003,4
1.0903,0,5
-0.8226,0,4
-2.0867,0,2
0.25160000000000005,0.004,5
-0.8024,-0.4238,1
-0.6829000000000001,-0.331,1
0.8728,0,4
-1.8475999999999997,0.2478,3
0.201,0.004,4
-0.0048,0,1
2.5580999999999996,0,5
0.3716,0,1
-1.5053,-0.0048,2
-1.3458,0,2
1.3632,0.16400000000000003,3
0,0,4
-0.8293000000000001,0.004,3
-0.5855,0.2358,1
1.0643,0.373,5
0.7646,0,3
1.2438,0.004,5
0.5423,0.004,5
0.4968,-0.0403,5
0.008,0,1
2.5205,0.004,4
0.5146000000000001,0.004,2
0.004,0,4
-0.1005,0,4
6.740499999999995,-0.16720000000000007,4
0.7851,0.4324,3
0.8833,0.8072999999999999,1
-2.7505000000000006,-0.04289999999999994,2
0.2117,0,1
-0.055499999999999994,-0.9275,3
-0.6072,-0.1975,2
1.2288000000000001,0.3647,4
-0.09190000000000001,-0.1935,4
-0.6104999999999998,-0.3247,5
-0.9657000000000001,0,1
2.131,0.2578,3
0.00939999999999996,0.2318,3
0.06719999999999998,0.2578,2
-0.2762,0.004,2
-0.19400000000000003,-0.039999999999999994,2
-0.3529,0.004,1
1.0091999999999999,1.0,4
2.2379,0.004,5
0.9252,0,2
0.2271,0,3
0.393,0,2
4.271199999999999,0.004,5
-0.0007999999999999995,0,1
0,0,3
-1.5847000000000002,0,1
0.6221,0.004,5
-0.0012000000000000899,0.4324,5
-0.45320000000000005,0.004,4
-0.5273,-0.4617,2
-1.3509000000000002,0.2198,3
-3.7757,-0.7171,2
1.0534999999999999,0,4
0,0,5
0.4872,-0.022299999999999986,4
-3.2921999999999993,-0.5365,1
0.3597,0,3
2.5019,0,5
-2.0615,-0.331,3
-0.5812999999999999,-0.1164,1
-0.45200000000000007,-0.5365,3
2.5928999999999998,0.004,3
-0.9671,-0.002599999999999998,1
7.055499999999988,0.8467,4
0.1994,0.2578,3
0.004,0,4
0.03579999999999994,0,3
0.3756,0,5
-0.8129,-0.4779,2
0.6376,0,5
-3.3159,-1.5296999999999998,1
0.3468,-0.0007999999999999995,1
0.6221,0,5
-0.8767,0,1
-0.3622,-0.3654,4
-0.040499999999999994,0,1
0.37079999999999996,0,4
0.2699999999999999,-0.3466,5
-0.7442999999999999,-0.5333,2
0.42219999999999996,0,4
-0.7706,0,1
0.3263999999999999,-0.30889999999999995,5
0.45420000000000005,0.008,2
-1.2476,-0.3296,5
-0.36329999999999996,-0.3129,2
-4.005400000000002,-1.2150999999999998,2
2.2062,0.2318,3
0.12460000000000004,0,3
0.024,0,1
0,0,5
0.7916000000000001,0.0974,4
6.7758999999999965,0.9648999999999999,4
-1.8725999999999998,0.004,1
-0.3367,0,4
0.19450000000000006,-0.039999999999999994,2
0.7680999999999997,0.6613,2
0.12090000000000001,0.004,5
-0.15739999999999993,0.11940000000000003,2
3.518199999999997,-1.4010000000000002,3
-2.3146,0.004,1
0.8031999999999999,0,3
0.4555999999999999,0,3
0.3836,0,2
0.24440000000000012,0.191,1
0.8641,0,5
-0.6524,0.004,1
3.32,0.008,4
0.47919999999999996,0.004,5
0.008,0,5
0.9882,0.008,1
-0.4652,0,1
0.004,0,4
0.9977,0,5
-0.8967,0.2492,3
-1.6518999999999997,0.004,2
0.7247,0,4
0.30429999999999996,0.6048,5
-0.09429999999999986,0,1
-0.18580000000000008,0.2318,2
-0.28529999999999994,0,3
2.3561000000000014,-1.1033,4
-1.5997,-0.08950000000000002,1
-1.3237999999999999,0.08460000000000001,3
0.3734,0,5
-0.5573000000000001,0.2306,3
-0.8542,-0.8042,3
3.0383999999999975,-1.3333,4
1.6243,0.09159999999999999,4
-2.2847,-0.377,2
-0.4444,0,4
-0.15209999999999999,0,1
0.9230000000000002,0.3399,2
0.5092,0.004,1
-0.2511,0.008,2
0.401,0,2
0.2159,0,3
0.6312,-0.0048,4
0.7806,0,5
3.361699999999999,-0.5141,3
1.0385,-0.174,4
0.39059999999999995,0.004,5
1.0029,0,5
-0.8584,-0.07490000000000002,3
-0.8612,0,2
-0.36060000000000014,0,2
0.016,0,5
-0.47950000000000004,0,2
0.1048,0,1
1.1418000000000001,-0.321,4
-0.6335000000000002,0.2738,3
0.2333,0,5
-0.0413,-0.0413,1
0.6062,0,5
0.44949999999999996,0,2
2.855,1.3465,4
0.3593,0,1
0.24850000000000005,0.004,1
1.1289,-0.0048,1
0.4234,0.2492,2
-0.0237,-0.0237,3
0.6241,-0.5373,5
-0.0403,0,4
0.017000000000000043,-0.2153,3
0.6674,0,3
-0.3773000000000001,-0.03820000000000001,3
0.3567,0,2
-0.0461,0.004,2
0.8848,0,1
0.6241,0.6975,2
7.865799999999995,1.8273000000000001,4
2.5396,-0.666,5
7.209499999999995,0.2706,4
-0.2484,-0.3174,4
-2.3037,0.32499999999999996,2
0.7472,0,5
2.2564,0.2438,4
1.3786,0,1
0.1712,0,2
0.8601,0,4
-1.1555,0.13540000000000005,2
1.095,0,5
0,0,1
0.6069,0,5
0,0,4
0.12490000000000001,0,3
5.289899999999997,-1.2732,4
-2.4859,-0.4217,3
0,0,3
-0.9095999999999997,0.11349999999999999,3
0.004,0,1
2.2737,-0.3654,4
0.6709,0.3476,1
0.6422,0,5
0.9662000000000001,-0.5325,5
3.1667,0.19820000000000002,5
0,0,2
0.6429,0,2
-0.6829000000000001,-0.331,1
-0.4764000000000001,0.004,3
0.0782,0,1
0.7552,0,4
0.4324,0,2
-1.4597,-0.385,3
0.8641,0,4
0.1029,0.004,2
-0.2715,0,1
4.4574,-0.39940000000000003,4
0.9181,0.004,5
-0.1673,0,1
-0.7047,0,2
1.2045000000000001,-0.1556,3
-0.8081999999999999,0.004,3
0.24299999999999997,0,3
2.5062999999999946,-0.47720000000000007,2
-0.28650000000000003,0,2
-0.7706,0,1
-0.9530000000000001,0.004,1
-0.45200000000000007,-0.5365,3
5.447299999999991,-1.3321999999999998,5
0.81,0,5
0.7665000000000002,0.31779999999999997,1
0.3612,0.3612,1
-0.0346,0,4
0.401,0,4
1.2709,0.7696000000000001,1
0.4568,0,4
-0.2941,0.004,3
0.9395,0,5
0.0032000000000000006,0,3
2.9192,-0.7837000000000001,4
-3.2095,0.1177,2
0.3784999999999999,0.336,4
2.6999,0.2704,5
0.6031,0.2101,5
-0.05409999999999998,-0.2532,2
0.6154,0.2438,5
1.5737999999999999,0.3514,5
0.7364999999999999,0.25179999999999997,4
-0.3421,0,4
0.3815,0,1
0.37399999999999994,-0.0048,5
-0.5565,-0.4947,5
-0.4003,-0.5033,3
-2.0955999999999997,-0.1895,1
-0.2675,0,2
1.4761,-0.054,3
0.5639,0,2
0.0806,0.016,2
0,0,3
-0.913,0.1175,1
0,0,1
1.0365,-0.0516,3
-2.7738,-0.6936,2
0,0,5
0.2444,0.2492,2
1.6346999999999996,0.3396,5
-0.28259999999999996,0,1
-0.14600000000000002,0,3
3.9981000000000004,0.3396,5
0.9635,0,4
0.1809,-0.329,5
0.0276,0.008,3
1.1340999999999999,0.004,3
-0.8472999999999999,0.012,4
-3.1811,0.008,2
-0.02729999999999999,-0.5325,3
0.6616,-0.5233,2
0.3716,0,3
-0.8041,-0.9018999999999999,3
-1.5997,-0.08950000000000002,1
0.0037999999999999666,0.004,2
0.5099,0,5
0.008,0,1
14.757999999999988,1.0332999999999999,5
0.393,0,4
-0.3825,0.004,2
-1.1263,-0.3089,2
0.2915,0,1
6.080699999999989,2.1114,4
1.1118,0,5
0.7114,0.004,5
0.6242000000000001,0,1
0.11960000000000003,-0.0007999999999999995,4
-0.7899999999999999,0,3
0.9749000000000001,0.004,5
0.0196,0,3
-2.6048,0,1
0.3716,0,2
0.008,0.004,2
0.8861,0.004,4
-0.8153000000000001,-0.327,3
0.2291,0,5
0.8615,0.004,4
0.7137,0,4
-0.22930000000000003,-0.331,1
0.743,-0.0007999999999999995,1
2.2056,0.21739999999999998,4
0.3716,0,4
-2.4691,-0.7525,2
-1.0376999999999998,-0.5565000000000001,2
0,0,2
0.7409000000000001,0.2101,5
-0.6134,-0.021099999999999997,4
-0.6630000000000001,0.1119,1
0.9810000000000001,0.004,4
-2.1299999999999994,-0.5083,3
-1.5541999999999998,-0.5799,2
0.8397999999999999,0,5
0.37389999999999995,0,3
-1.4516999999999998,-0.2405,1
-4.264400000000001,-0.7628,4
0.36219999999999997,-0.07459999999999994,5
0.7093999999999999,-0.14020000000000002,3
-0.3434000000000001,0.012,2
-0.7722,0,4
0.758,0.0997,5
-0.22999999999999998,0.004,1
0.5012,0,4
7.034599999999996,0.39899999999999997,5
0.004,0.004,5
0.004,0,4
-0.9355,0,1
0.1169,0,4
0.3418999999999999,0,3
0.44930000000000003,0,4
0.397,0,2
0,0,3
-0.9784,-0.5413,3
-3.0946,0.004,2
0.393,0,5
-3.4886999999999992,0.2618,2
0.7476999999999999,0,3
1.4603000000000002,0,3
0.6972,-0.329,4
-2.5567,-0.6878,2
-0.331,-0.331,1
0.22279999999999975,0.3412,2
-0.4787,0,3
-1.0926000000000002,-0.7826,1
0.3716,0,4
0,0,3
-0.6728000000000001,-0.3361,1
0.4753,0,5
0,0,1
-0.32469999999999993,0.004,1
-0.3785,0.004,1
1.0989,0,2
0.08330000000000001,0.008,5
2.2780000000000005,0.2101,5
-0.5038,0,3
-0.43460000000000004,0,4
-1.5032999999999999,-0.0048,3
-1.4441,-0.333,3
1.2494,0.004,4
-0.19420000000000007,0.2578,1
0.10699999999999993,0.004,4
-0.4652,0,1
0.1016,0,4
-3.6115,-0.1351,2
0,0,5
-0.02719999999999998,-0.0048,1
0.046699999999999964,0.008,5
-0.6174999999999999,0.14590000000000003,5
0.8684000000000001,0,5
0.2536,0.008,4
0.7851,0.3186,5
0.3677,0.004,5
0.7098,-0.327,1
1.0949,-0.0048,4
-0.8542,-0.8042,3
0.5138,0,1
2.2437,0.008,5
0,0,5
-0.19500000000000003,-0.0048,1
0.12030000000000002,0.004,3
-1.1117,-0.5744,2
0.008,0.004,1
-0.3166,-0.3049,1
2.2253,-0.0197,3
1.1627000000000003,0,2
0.393,0,2
1.1228,0.004,2
-0.9878000000000001,0,2
0.6312,-0.0048,4
-0.5409,-0.3129,2
1.5065000000000002,-0.2339,2
0.5818000000000001,0.2318,3
2.4851,0.19190000000000004,4
-0.2509,0,4
0.2225,0.004,5
1.0948,0,5
-0.2104,0.004,1
-1.9291,-0.13810000000000006,1
-1.0111999999999999,-0.5365,2
-0.014900000000000024,0,3
1.3645,0.751,3
0.7108,0.004,4
1.5059000000000002,0.0949,3
-0.7666,0,2
-2.2919,-0.5365,3
-1.0467999999999997,0.1946,2
0.2243,-0.3565,5
-1.1463999999999999,0,1
-0.25009999999999993,0.004,1
-0.0007999999999999995,0,3
-0.43890000000000007,-0.331,3
0.345,0,4
0.3401,0.43579999999999997,4
2.5667,0.4364,4
0.486,-0.5365,5
-0.32320000000000004,-0.0915,3
-0.48050000000000004,-0.3662,1
2.7233000000000005,-0.1113,4
-0.3588,-0.3588,3
0.2338,0,4
-0.7455999999999999,0.3705,3
-2.5297,-0.19320000000000004,1
0.23889999999999995,0.008,5
1.8854,0.6436,5
1.0005,0,5
-1.4806,-0.1975,4
0,0,4
-1.7498,0.2244,2
2.2516,-0.333,3
0.3173,-0.0048,2
0.7567999999999999,0,3
0.7931999999999999,0,1
0.8293999999999999,0.004,5
0.6241,0.6975,2
2.3399,0.14719999999999994,4
-1.9941,0.008,1
-1.0236999999999998,0.0922,2
-0.536,-0.0237,2
4.278700000000001,0.36880000000000007,2
0.7646,0,5
-0.1336,-0.1336,2
-1.3373000000000002,-0.7173,1
0.2159,0,3
-0.4866,0,1
0.6729,-0.4851,4
0.8483,-0.0048,4
2.7392000000000003,-0.3129,5
-0.2937,-0.10170000000000001,2
-0.16280000000000006,0.2318,2
-4.6502,-0.5285,1
0.1484,0.004,5
1.6842,0,5
1.7004,0.008,3
0.1062,0,1
-0.0048,-0.0048,1
0.059699999999999975,0,3
-0.6966,0.008,2
0.6781999999999999,0,3
0.8394,0,5
1.4882,0,4
4.190699999999979,-1.7844,4
0,0,4
0.9470000000000001,0.004,4
1.1289,-0.0048,1
-1.3930999999999998,0.24420000000000008,2
-0.5065,-0.325,5
0.3734,0,2
-1.1531,0,1
0.8726,-0.0048,2
0.5012,0,4
-0.134,0.004,3
0.6045,-0.0603,2
-5.520300000000001,0.3247,5
-2.8282,0.2578,1
0.09480000000000013,0.004,3
1.0643,-0.7036,5
1.7624,0,4
-0.8999000000000001,-0.6418,1
0.1778,0,3
1.9408,-0.0618,3
-4.713400000000001,-0.3089,1
-0.6495,0,2
5.402699999999997,0.22619999999999998,4
-0.13679999999999976,0.9341,5
-3.2815,-0.3386,3
0.28319999999999984,-0.20329999999999998,5
-0.8562999999999998,0.004,2
-0.38810000000000006,0.0032000000000000006,4
0,0,3
-0.288,0.2578,2
-0.7626000000000001,0,1
-2.5156999999999994,0.004,1
-0.3393,0,4
0.7671999999999999,0,1
-1.1544,-0.3089,2
1.7230999999999999,0,5
0.4097,-0.0174,5
1.295,0,2
-0.017,0.004,1
0.0945,0,3
0.2291,0,5
1.2567,0.1114,5
0,0,3
1.7646000000000002,0.004,4
0.3836,0,5
5.519099999999999,0.5494,3
0.6766,0.2101,5
1.0374999999999999,0.40700000000000003,5
-0.16460000000000002,0.2198,2
0.1945,0.573,2
-1.6191999999999998,-0.5033,2
0.9472,0.1356,1
0.03169999999999998,0,1
0.6858,0,4
-1.1819,0,2
-2.229,-0.6458,1
0,0,4
0.4895,-0.0048,4
0.5052,0.004,1
0.3756,0.004,1
-1.2667000000000002,-0.323,1
0.12269999999999998,0,4
-0.8843999999999997,0.1629,2
0.4746999999999999,0.004,4
0.3247,0.2318,2
-0.49520000000000003,0,3
-0.20890000000000009,0.2101,2
0.0233,0.004,5
-0.05910000000000004,0,1
4.278700000000001,0.36880000000000007,2
-2.6563,0.004,1
2.093899999999999,0.008,2
1.3675000000000002,0,5
0.013299999999999923,-0.0007999999999999995,5
-1.8102,0,2
0.004,0,3
-0.5434,0.2421,5
0.8426,0,3
0,0,4
0.41,-0.331,3
0.004,0,3
0.11040000000000005,-0.1651,1
0.9117,0.008,4
0.8562000000000001,0,5
0.5386999999999998,0.4276,3
2.9811999999999994,0.042899999999999994,4
6.3889999999999985,1.5187,4
-0.626,0.0135,1
-1.9812,-0.0007999999999999995,3
-0.2682,0,3
1.1112,0,4
-1.4974,0.004,3
0.5864,0.2101,5
0.7686,0,5
-0.2481999999999998,0.2172,2
-0.15000000000000008,-0.3287,2
0,0,3
0.9012999999999998,0.0718,3
0,0,5
-0.0776,0,4
2.7862,0.8626,4
-0.49129999999999996,0,2
-0.48350000000000004,0,4
0.3186,0,5
1.1954,0,3
-0.9123000000000001,1.0676999999999999,1
-0.04599999999999996,0.004,1
-0.343,0,3
0.9722,0.004,4
0,0,3
-0.8539000000000001,0.195,1
-0.19989999999999997,0.008,4
-0.39610000000000006,0,3
2.4231999999999996,-0.37170000000000003,5
0,0,5
0.012,0,3
0.7152999999999998,0,5
-0.8945000000000001,0.008,4
-1.1723,-0.3588,2
1.1118999999999997,-0.9743000000000002,4
-1.7416999999999998,-0.327,1
-0.3865,0,1
1.1559,-0.317,2
-1.5651,-0.5303,1
0.8504,0,3
1.3977000000000002,0.004,3
-1.5875999999999997,0,1
-0.4697,-0.4697,1
0.115,0,5
-0.13130000000000003,0,2
0.8203999999999996,-0.0007999999999999995,2
4.471599999999994,0.531,5
0.3796,0.008,4
0.13489999999999996,-0.5737000000000001,2
0.5052,0,4
-0.6735,0.004,1
1.0831,-0.0297,2
4.0597,0.008,5
-0.6258,0,3
0.5164000000000001,-0.0048,4
0.3436,0.3396,5
-0.12409999999999999,-0.12409999999999999,1
0.3186,0,5
-1.1098,0,2
-2.1924,0.008,1
-0.364,0,3
0,0,1
2.2908999999999997,0.2867,4
-0.14410000000000034,0.7790999999999999,4
-1.2846,-1.3082,4
-0.0741,0.9321999999999999,2
0.8752,0.3186,4
-0.34199999999999997,-0.5365,1
0.6675000000000001,0,4
-0.3653,-0.0304,5
0.8363,0,2
0.004,0,5
-0.3419,0.004,1
0.23080000000000012,0,2
0.022299999999999983,0,1
0.7299,0,5
-0.4915,-0.0417,3
-1.0219999999999998,0.004,1
4.4049000000000005,0,4
0.012,0,2
1.7112000000000003,0.016,3
0.3423,0,2
1.4254,0.058,3
-0.5279,-0.1935,1
0.9763,0.008,4
0.963,0,5
0.1015,0.09340000000000001,4
0.004,0,4
0.3756,0,5
-1.7561999999999993,0.3717,2
0.3716,0,3
0.3694,0,5
-1.8093,-0.5461,3
0.008,0.004,2
-0.9355,0,3
0.2772,0,1
-0.41139999999999993,0,1
0.4454,0.012,3
0.6629999999999998,0,5
0.08059999999999998,0.004,5
-0.48350000000000004,0,5
-0.3925,0,3
0.21849999999999997,0.204,4
-0.11269999999999991,0.004,2
0.6016,0.004,3
-1.5305,-0.2024,1
-0.0048,-0.0048,1
-1.3549000000000002,-0.5794,3
0.8833000000000001,0,5
-1.0914,-0.323,3
0.5436000000000001,-0.5325,5
-2.1303,0,1
4.8443999999999985,1.2117,5
-2.2453000000000003,-0.2975,2
-0.5008,0.2618,1
0.32200000000000006,-0.3251,3
0.42810000000000004,0,5
-1.7657999999999996,0.0352,1
1.0679999999999998,-0.0048,5
-1.2866999999999997,0.004,1
0,0,2
0.7175,0,2
-0.8576000000000001,-0.10760000000000006,3
-1.5857,0.2618,1
-1.6006999999999998,0,4
3.293,0.012,4
0.5106,0.004,4
0.9147000000000001,0,4
-0.5014000000000001,0,1
-2.2706,-0.606,3
-0.8542,-0.8042,3
-0.6581,0,4
-1.5386000000000002,-0.317,5
0.14869999999999994,-0.30390000000000006,4
-0.3882,0,5
0.6102,0,2
0.401,0,5
0,0,4
1.4527999999999999,0.3396,2
-0.45620000000000005,0,4
-2.0482,-0.20779999999999998,2
-0.17260000000000003,0.3412,2
0.2421,0,5
-0.33499999999999996,0.004,3
-0.6020000000000001,-0.4697,1
-0.16280000000000006,0.2318,2
1.3719000000000001,0.0621,3
-2.8003999999999993,-0.702,3
0.7686,0,4
0,0,1
0.5876999999999998,-0.32980000000000004,2
0,0,3
-1.9474000000000005,-0.3129,2
0.3756,0,1
0,0,4
0,0,5
0,0,3
1.337,0.008,5
-0.3865,0,5
1.6129,0,5
-0.5502,0.2381,1
0.7598,0.004,3
2.6922,-0.371,4
0.2393,0.004,5
1.7140000000000006,0.1836,2
-0.01139999999999997,0.004,3
2.719,-0.3247,3
0.2618,0.2578,5
-0.0087,0.004,1
0.004,0.004,1
-0.9744999999999999,0.004,4
-1.4512999999999998,-0.05389999999999999,1
-0.8349000000000001,-0.6442,1
1.0331000000000001,0.004,5
1.6456,-0.0007999999999999995,2
0.4249999999999999,0.595,2
0.11819999999999997,0.004,2
2.8454,1.0617999999999999,4
2.4415,0.004,1
-0.09910000000000002,0.004,3
0.4746999999999999,0.004,4
0.4686,0.2198,1
-0.9053999999999999,-0.9486,2
0.27470000000000006,0.004,2
0.008,0,1
-0.8801,-0.9231999999999999,1
-1.2964,-0.1935,2
0.21159999999999993,0,5
0.3236,0.004,3
-1.7635,0.3324,3
1.3413,-0.333,4
-0.48560000000000003,0,2
2.1541,0.004,4
0.3255,0,5
-1.2265000000000001,0.2358,3
5.293099999999996,0.03139999999999998,4
-0.9052,0.2141,3
7.6269999999999945,-0.4634000000000001,4
0.36679999999999996,-0.0048,3
-1.7379999999999995,-0.6401000000000001,2
0.5052,0,4
0.3412,0.004,2
-0.7154999999999998,-0.0396,1
1.0298,0.008,4
2.9358,0.016,5
-0.21370000000000003,0,5
9.826199999999991,-0.6832,4
2.855,1.3465,4
2.2016,0.3514,5
-0.17570000000000002,-0.1895,2
-0.121,0,4
-1.0864,-0.32780000000000004,3
-0.3865,0,2
0.8822,0,5
1.265,0,2
-1.5191000000000001,-0.2551,2
-0.36240000000000006,-0.0603,5
4.7029,0.004,4
0.524,0.004,1
0.7473000000000002,0.6745,4
0.32859999999999995,0.004,2
-1.0956000000000001,-0.6418,1
0.9144,0,4
0.4436,0.4276,5
0.36609999999999965,0.6643999999999999,3
-0.14,-0.3353,1
0.12490000000000001,0,4
-1.6306,0,1
-0.5189,-0.3588,2
0.5916,0.4324,3
-1.1637,0,1
-0.01610000000000006,0,1
-0.4310999999999999,-0.4967,1
0.7816,-0.331,4
0.004500000000000004,0,3
1.0158,0,3
-0.7334,0,1
-1.5011,-0.25780000000000003,3
0.2293,0,5
-1.4736,-0.0048,2
0.7432,0,4
-0.2842,0,1
0.47419999999999995,0,5
0.012,0.004,4
-0.6697000000000001,-0.0413,2
0.008,0,5
0.08059999999999998,0.004,5
1.3845,0,5
-0.3377,0,3
0.5873999999999999,0.004,3
0.12050000000000016,0.6436,1
-0.36060000000000014,0,2
-0.25100000000000006,0.2278,3
-0.4747,0.004,3
0,0,2
0.3371000000000004,-0.9373999999999998,5
0.0081,0,2
-2.3670999999999998,0.004,1
0.8408000000000001,0.004,4
0.393,0,3
0.7553,0,3
0.8111999999999999,0,2
0.5874999999999999,0,2
1.734,-0.31439999999999996,4
0.014099999999999994,0,2
0.7512,0.004,5
0.3292,0.004,2
-1.595,0.2354,1
0.004,0.004,4
0.9897,0,5
2.1878,-0.0048,3
0.38180000000000003,0,1
-0.9702,0.008,3
0.6045,-0.0603,2
1.2967,-0.495,4
-1.8716999999999997,-0.3614,2
0.4746999999999999,0.004,4
0.36229999999999996,0.004,4
-1.0362,0.0922,1
0.009599999999999984,0,1
2.1454,0.004,3
0.3796,0.004,5
4.144900000000001,1.1328,4
1.4893,0.004,2
-0.08349999999999999,0,5
0.6547999999999998,-0.0048,3
-0.9784,-0.5413,3
1.6956000000000004,0.067,5
0.36050000000000004,0.08940000000000001,1
0.3557,0,2
0.5931,0.004,4
0.9772000000000001,0,5
1.0960999999999999,0,5
-0.14230000000000004,0,1
-0.8692000000000001,-0.0007999999999999995,1
0.9678,0.3452,3
-0.1333,0.2492,1
0.826,0.004,1
0.8942,0,5
0.4759,0,4
0.1368999999999998,-0.7800999999999999,2
0.3716,0,4
-1.0987999999999998,0,3
0.401,0.004,5
1.0664,0.3396,3
1.4950999999999999,0,5
0.6734,0,5
1.0076,-0.0048,4
0.24369999999999997,-0.005599999999999999,3
-2.8630999999999998,-0.3233,1
0.14880000000000004,-0.239,1
0.8486,0.3474,5
-0.33180000000000004,-0.331,2
0.5177,-0.2147,1
-0.8748,-0.1935,1
0,0,2
0.0032000000000000006,0.004,5
0.7636000000000001,0.008,5
-1.1267,0.007200000000000001,2
0.8215,0.204,4
0.3756,0,3
-2.0479,0.21550000000000002,4
-6.331400000000001,-1.0591,3
1.5536,0,3
-1.2737,-0.3654,3
0.7851,0.3186,5
-0.8826,0.004,2
0,0,4
0.5052,0,4
-0.3165,0.004,1
-0.2549,0.2238,2
1.1721,0,3
0.5874,0,3
-0.38480000000000003,0,4
0.7486999999999999,-0.331,3
0.9515,0,5
14.45339999999999,0.5216000000000001,5
2.9361999999999995,0.1673,4
0,0,5
-1.5093999999999999,-0.323,3
0.3716,0,4
-0.327,-0.331,1
0,0,1
0.008,0.004,5
-1.6134,-0.49119999999999997,1
1.1301,0,4
0.3836,0.004,2
1.877,0.4983,4
-0.39899999999999997,0,2
0.7211000000000003,-0.07640000000000002,2
-0.7815,0.4364,5
3.798600000000001,0.2756,3
0.004,0,1
1.6183,1.004,2
0.5639,0,2
1.184,0.19240000000000002,5
-0.8774000000000001,0,5
5.519099999999999,0.5494,3
-0.8585,0.004,1
-0.5126,-0.20989999999999998,3
-0.006900000000000017,0,1
-0.0007999999999999995,-0.0048,3
-1.1507,0,4
0.004,0,1
2.8689,0.008,5
-0.13890000000000002,0,4
-0.2765,0.008,5
1.669,0,4
-0.10309999999999997,0.008,4
-1.0597000000000003,0.08660000000000001,4
-1.0867,-1.2926,1
1.4771,0.012,4
-1.7857999999999998,-0.2238,1
-1.1644,0.008,3
0.33419999999999994,-0.05969999999999995,5
0.8693,0,5
0.0989,0,3
0.009599999999999984,0,1
-3.0217000000000005,-0.043199999999999995,4
3.082900000000001,-0.33860000000000007,2
-1.5762,-1.0753999999999997,2
0.0664,0,2
2.6856,0.544,4
0,0,1
0.08620000000000001,0,3
0.008,0,2
1.9509,0.34019999999999995,2
0.46759999999999996,-0.8652,4
0.45770000000000005,0.4324,5
2.1657999999999995,-0.08329999999999999,1
