@relation Review_sentiment


@attribute overall_sentiment numeric
@attribute token_number numeric
@attribute noun_sentiment numeric
@attribute stars {1,2,3,4,5}
@data
0.6852999999999999,109,-0.3865,2
0.36579999999999996,154,-0.3825,3
-0.4544,77,-0.3865,5
-0.715,152,-0.672,1
0.08859999999999996,69,0,3
-0.4665,54,-0.4665,4
-1.5431999999999997,250,-1.6763,3
0.004,22,0.004,2
0.016,60,0,4
-4.068199999999999,334,-2.0191999999999997,4
0.23529999999999995,118,0.007200000000000001,5
2.4243,451,-0.0096,1
0.45489999999999997,262,-0.3825,4
3.6811,428,-0.9104999999999998,4
0.5853999999999999,35,0,5
-2.1945,264,-1.0537,2
1.3573000000000002,141,-0.042800000000000005,5
1.0727,53,0,4
0.6313,62,0,3
0.6371,171,0,4
0.004,30,0,4
-1.1045999999999996,535,-0.46490000000000004,2
-0.30479999999999996,41,0.012,4
-1.3927,412,-0.16770000000000007,2
0.45980000000000004,128,0.0741,5
-0.9387000000000001,66,-1.1491,2
0.6188,31,0,5
-0.10110000000000002,72,0,2
-2.8521,508,-3.5666,1
-0.11509999999999998,173,0,1
0.5916,37,0,3
-0.3031,28,0,1
0.7362,97,0,2
1.0949,25,0.004,4
-0.9739000000000002,135,-0.3865,2
-0.10310000000000002,59,0,1
-0.3701999999999998,86,-0.884,1
-0.15950000000000003,40,0,3
-0.6688,124,-0.4123,3
0.04489999999999977,169,-0.41239999999999993,3
-0.4475,250,-0.8965000000000001,5
0.6227,237,0.012,1
0,36,0,5
-3.8853999999999997,574,-0.1916,1
0.5270999999999999,27,0,3
-1.7629,216,-0.4665,1
0.7618,44,0,5
-0.2746000000000001,230,0,2
1.0684000000000002,77,-0.1008,3
2.7961000000000005,225,-0.0048,5
0.2421,23,0,3
0.2903,63,0.2823,4
1.2243,114,0,1
0.4303,87,0.004,4
1.1135,60,0.008,5
0,93,0,3
0.4427000000000002,311,-0.038400000000000004,3
0.10409999999999997,65,0,3
-0.9180999999999999,104,-0.3512,1
-0.22479999999999997,128,0,2
0.4106000000000001,205,-0.0048,4
0.10399999999999998,52,0,2
0.0032000000000000006,57,0,1
-1.3579999999999999,116,0,3
0.8280000000000001,78,0,4
0.6102000000000001,48,-0.3865,5
1.8446000000000002,198,-0.36260000000000003,5
-0.09750000000000003,100,0,3
-0.37060000000000004,61,0,2
-0.3712000000000001,342,-0.9579,4
0.9307999999999996,206,-0.7738,5
-0.14020000000000016,243,0.0032000000000000006,2
0.9269,53,0,2
-0.009399999999999999,20,0,3
0.9931,26,0,5
0.2265,42,0,2
1.3317999999999999,45,0,5
-0.5438,98,0.004,1
-2.8903999999999996,458,-2.3167,1
-0.9149,210,-0.03510000000000002,2
-6.3098000000000125,1437,-3.2155999999999993,3
0.401,24,0,4
1.1760000000000002,166,0.17469999999999997,2
-0.014400000000000024,54,0,5
-0.2187,30,-0.2187,1
-0.7706,24,0,1
0.5688000000000001,380,0.2895,4
0.0032000000000000006,41,0,1
0.5639,32,0,5
-1.3121999999999998,152,-0.3825,1
-1.5011,79,-1.3089,3
-0.903,140,-1.1212,1
-1.4773000000000003,230,-0.0007999999999999995,2
2.492,152,-0.0048,5
1.3600000000000008,761,-0.44010000000000005,4
0.21900000000000003,135,0.004,3
1.8175,386,-0.001700000000000007,4
-0.27240000000000003,54,0,4
4.271199999999999,199,-0.3705,5
-0.8645,112,0,2
0.010500000000000006,31,-0.3865,4
1.5381,115,0,4
-2.8719999999999994,661,-1.8831000000000002,3
-2.463,92,-0.3865,4
0.25379999999999997,135,0.004,2
-1.0606,484,-1.1235000000000002,1
-0.0007999999999999995,22,0,5
1.4072,89,0,3
-0.8362,183,-0.6364000000000001,3
-1.0216999999999998,225,0,1
1.4330999999999998,347,0.514,1
-0.2853999999999999,29,0,2
0.8797000000000001,449,0.004,3
4.400199999999999,418,-0.3298,2
-0.8683000000000001,107,0,2
0.8768,48,0,3
1.6828999999999998,99,0.4872,4
-0.47620000000000007,125,-0.5056,1
-3.6452999999999998,173,-0.4739,1
0.35429999999999995,128,-0.4739,4
0.004,47,0,3
0.9818,35,0,5
1.2064,82,0.008,5
0.15189999999999998,121,0.2429,3
0.19,67,0.32,5
1.1043000000000003,396,0.3226,2
-0.8127000000000002,208,0,3
-1.3644,402,-1.5637,1
0.227,43,0,5
0.619,164,0,4
-1.576,109,0.2319,1
-4.308500000000001,358,-2.614,1
0.405,34,0,5
0.9230000000000002,132,-0.0534,2
0.5188,551,0.0257,4
0.2757000000000001,172,0.0116,4
1.9053,161,-0.0007999999999999995,3
0.5806,285,-0.3825,5
-2.0852000000000004,815,-1.6569,2
-0.5821,33,0,1
0.11720000000000003,105,-0.2914,2
-0.5395,25,-0.0461,5
-1.2729,310,-1.1515,3
0.008,27,0,2
1.1226,54,0.004,4
0.4931999999999999,68,0,4
1.1,106,0,5
-0.7945999999999998,307,-1.0053999999999998,5
1.1984000000000001,100,0,2
0.7038999999999999,63,0.2815,1
0.24369999999999997,271,0,3
-0.04379999999999995,71,0,2
-0.6847000000000001,58,0,1
0.9685999999999999,64,0,5
4.8770999999999995,171,0.004,4
0.9314,23,0,5
-0.08220000000000005,146,-0.2048,3
-0.005699999999999983,98,-0.3865,2
-1.3094000000000001,204,-1.5712000000000002,4
-1.8698,108,-1.546,2
0.28090000000000004,134,-0.6752,2
0.44449999999999995,208,-0.0048,3
0,33,0,1
3.6337,1036,-0.7034,4
-1.5999,83,-0.5913,2
3.6949999999999994,322,0.008,5
-0.4466,71,-0.1723,3
1.3468000000000002,333,0.008,5
0.6372,264,-0.9059999999999999,2
-1.0124,321,-0.8150000000000001,3
1.1722000000000001,302,0.008,4
0.2229,23,0,5
0.7266,40,0,5
0.022899999999999976,33,0,2
3.0382,338,0.2532,5
-0.37849999999999984,282,0.004,3
0.3998,62,0.0116,4
-3.255499999999999,402,-2.647,3
0.5066,57,0,3
14.45339999999999,1888,0.9348,5
0.373,27,0,2
-0.3573,21,0,1
0.37079999999999996,119,0.715,1
0.2198,50,0,1
-0.9439000000000001,82,0,1
1.0863,38,0,4
0.6714999999999999,107,0,4
-0.6133000000000001,66,0,3
0.1021,31,0.004,1
0.0854,24,0,5
-0.6555000000000001,259,-0.3841,2
0.5961,31,0,4
-3.8413,179,-1.1915,1
-0.319,82,0,2
-0.4787,26,0,1
0.1255,23,0,4
-1.0295000000000005,229,-2.1896,3
0.06460000000000002,27,0.2207,4
-1.4104999999999999,110,-1.4177,1
0.3756,21,0,5
0.7445999999999999,53,0.0741,5
0.03989999999999999,207,-0.8652,3
0.1255,62,0.004,4
-1.1938,637,0,2
1.3212,294,-0.37549999999999994,5
0,98,0,4
0.004,52,0,3
0.746,77,0,2
0.004,28,0,3
-2.8254,849,-0.23819999999999997,3
-0.5251,100,-0.0504,2
-0.7455,53,-0.3465,2
0.2227,28,-0.3669,4
-0.9117999999999999,343,-0.3793,1
0.23160000000000003,76,0,5
-0.8048000000000001,431,-0.097,1
-0.642,143,0,2
0.8800000000000001,22,0,5
-2.414,2056,-2.1066,2
1.0151,23,0,4
-0.1996,22,0,5
-0.5885,45,0.004,1
-0.5819,66,0,2
0.6539999999999999,89,0.0751,1
0.008,31,0,2
-3.9334000000000016,613,-1.0001,2
4.278700000000001,861,-1.5444,2
-0.5413,26,0,3
7.337599999999996,1103,-0.5394999999999999,5
0.05069999999999997,38,0,3
3.9499999999999984,387,-0.3386,5
-1.2165000000000001,246,-0.3169,4
0,19,0,4
1.3585,76,0,1
0.2204,96,-0.4348,4
-1.3208,100,-0.4913,1
0.996,26,0.004,3
1.8081,156,0.008,4
-0.8907,78,0.004,1
3.5335,463,0.3363,5
-0.4327,50,0,4
-0.6355,46,0,1
-1.0381,38,0,4
-0.9552,134,0,5
-2.8429999999999995,344,-0.3825,3
0.36679999999999996,136,0,1
0.2097,75,-0.6752,3
-0.6642999999999998,250,-0.005599999999999999,1
0.10490000000000001,41,0,3
2.5877999999999988,755,-0.2236,5
0.2421,23,0,3
-0.4451,45,0,1
1.3273,109,0.004,3
-2.8719999999999994,661,-1.8831000000000002,3
1.2313999999999998,34,0,5
0.7922,180,-0.030699999999999998,5
-0.2036,51,0,1
0.3093,141,0.012,3
-0.5276,35,0,4
0.008,67,0.004,1
-1.1370999999999998,39,-0.6752,2
3.5635999999999997,221,0.20079999999999998,4
-0.37920000000000015,287,-1.2489000000000001,3
0,30,0,1
0.4024,326,-0.6854,4
-0.3089,21,0.004,1
-0.5391,68,0,1
0.20650000000000002,25,0,4
0.7232000000000001,23,0,3
0,26,0,3
-1.2021,223,-0.996,4
-0.35120000000000007,125,-1.3504,1
-0.5487,157,-1.2927,5
2.6639000000000004,197,0.004,2
1.7764,52,0,5
0.3922,81,0.004,2
0.4729,99,-0.3825,5
-1.2043999999999997,506,-0.68,2
0,36,0,4
-1.6241999999999999,152,0,3
-0.7403,23,0,2
-0.03899999999999999,62,0,3
-0.0048,43,0,1
-0.15850000000000006,96,-0.0048,4
1.7860999999999998,121,0,4
0.7491,28,0,5
-0.3825,157,-0.3865,2
-0.4787,35,0,2
0.004,57,0,2
-5.1052,196,-1.9118000000000002,1
-4.0601,144,-3.3680000000000003,1
1.3398999999999999,132,-0.3865,5
-0.4778,41,0,4
-1.4212000000000002,510,-0.7238,3
0.0121,26,0,5
0.3734,23,0,5
-1.4187999999999998,334,-1.1151,2
2.7953,597,-1.1562999999999999,5
1.6581,80,0,4
1.6205000000000003,397,0.004,2
0.37079999999999996,32,-0.0048,4
-1.9688999999999999,221,-1.0644,1
-0.9150999999999998,1311,-2.9247999999999994,4
-0.514,47,0,4
1.8243,508,-0.3785,3
0.06669999999999998,26,0.004,1
0.401,25,0.004,5
0.3756,25,0.004,3
-0.2715,45,0,1
-0.43890000000000007,102,0,3
0.345,20,0,4
0.7937999999999998,166,-0.6752,4
-0.04660000000000003,189,0.2492,3
0.0989,51,0,2
2.086600000000002,1390,-1.3446,4
-0.1875,119,0,4
0.7447,37,0,5
-0.8237,37,0.004,1
0.19750000000000006,187,0,2
1.5006,187,0.004,5
-1.8822999999999999,765,-0.7314,3
0.12510000000000002,25,0,1
0.3612,41,0,1
4.529299999999999,2991,0.29279999999999995,2
0.9294,37,0,5
0.9394,97,0,1
0.5172,36,0,5
-0.06530000000000005,181,-0.5299,2
0.08620000000000001,59,0,3
-0.0384,43,0,3
1.6557999999999997,495,-0.773,4
-1.3389,43,0,1
-0.9878000000000001,98,-0.5123000000000001,2
0.5751999999999999,148,-0.1771,3
1.026,42,-0.3865,4
-0.4032999999999999,76,0,2
1.0375,117,-0.3865,5
0,29,0,1
-1.5671000000000006,287,-0.0096,2
0.5901000000000001,80,0.004,5
0.9354,207,0.011200000000000002,2
0.745,141,0,2
0.5184,89,0,5
-1.2326,68,-1.0,5
0.11739999999999995,85,-0.8102,3
-3.8413,179,-1.1915,1
0.6324000000000003,1187,0.22900000000000004,4
0.4056,28,0,5
0.7262,133,0,3
1.6183,42,0,2
2.8792999999999997,278,0.004,5
-1.918,207,-0.7449000000000001,2
-0.7063999999999999,229,-0.8343,3
0.8577,63,0,3
-0.0857,29,0,3
0.5616,32,0,4
0.18240000000000012,1495,-1.7461,4
-1.5856,49,-0.8102,4
3.2215999999999996,87,0,5
0.2126,56,0,4
-0.2515999999999998,415,0.2572,4
-0.13929999999999998,54,0.012,2
2.0351000000000004,98,0,1
1.2264,26,0.4792,5
-1.1518000000000002,131,-0.0048,1
1.256,41,0,4
0.004,102,0,2
-0.6436,27,0,3
-0.8381000000000001,297,0,2
1.0715999999999999,154,0,2
0.004,21,0,4
1.3996000000000004,1324,-1.1363,3
1.2348,259,0.2943,1
0.8942,21,0,5
0.3796,37,0.004,5
-0.1943,25,-0.0007999999999999995,1
1.5113,251,-0.3705,2
-0.2096,79,-0.2096,2
0.1822,26,0,5
-0.7212000000000001,684,-1.9125,1
1.23,40,0.6502,5
2.0946000000000002,335,0.4387,5
-0.09190000000000001,42,0,4
-0.013299999999999867,223,0.008,3
-0.3701999999999998,86,-0.884,1
-2.4955999999999996,245,-1.1525,3
0.04320000000000007,50,0,2
-1.4242,32,0,1
0.1048,66,0,4
-0.33499999999999996,100,0.004,3
1.2603,65,0,3
-0.3865,20,-0.3865,5
-0.3296,32,0,2
-1.0796,68,0,1
0.1405,61,0,1
1.1728,39,0.2429,5
0,20,0,2
0.5857999999999999,219,-0.0681,3
-0.3708,66,0,1
-0.39499999999999996,25,0,4
1.3745000000000003,510,0.002,1
0.008,22,0,2
4.328199999999999,282,-0.1976,5
1.3748,196,-0.3825,4
1.3153,531,-1.807,5
0.9810000000000001,162,-0.0048,4
1.7183,141,0,5
0.39349999999999985,94,-0.5268,4
0.37079999999999996,29,0,5
1.5816000000000026,502,-1.1906999999999999,2
0,24,0,1
0.34550000000000003,40,-0.0048,5
0.6272,39,0,4
-0.0494,25,-0.0494,2
-0.15329999999999994,89,-0.0468,4
0.4533,35,0,5
1.8076999999999996,703,-1.8392,3
-0.8563999999999999,25,0,2
0.4604,54,0,2
0.8166,45,0,5
0.1131,30,0,5
6.917299999999997,527,-0.3705,4
-0.22729999999999992,234,-0.2088,2
0.5066,57,0,3
-2.9958,201,0.008,3
-0.4764,108,-0.8859999999999999,2
-3.2574999999999994,481,-1.5128000000000001,4
-2.0264,258,-0.8892,3
0,29,0,5
0.0338,46,-0.3378,1
-0.4514,133,0,2
-1.4003999999999999,234,-1.0115,1
0.7274,42,0,1
-0.3825,45,-0.3825,4
0.34169999999999995,98,0,1
-0.15600000000000014,169,0.004,4
0.3716,24,0,2
0.8932,402,0.2131999999999999,1
0.008,55,0,2
-2.5475,695,-0.3557,3
0.1006,99,0.1006,3
0.5157,92,0,3
-1.2774,77,-0.6276,3
0.012,55,0.004,3
0.21939999999999998,111,0,1
0.3416999999999999,218,-1.3598999999999999,1
-0.6162000000000001,26,0,3
3.9326,209,0,5
1.0832,78,0.004,4
-0.1473,20,0,1
0,24,0,5
0.397,15,0,4
1.3913,65,0,5
-0.2471,40,0,2
1.8375999999999995,641,-0.9004000000000001,3
0,42,0,1
0.5132,51,0.004,4
-0.9155,32,-0.0721,5
-0.6242000000000001,36,0,2
-0.7525,125,0.004,1
-0.3785,30,-0.3825,1
0.004,27,0,4
-0.6825,226,0.008,1
-0.8827,60,-1.0181,5
-0.016799999999999995,70,0.008,4
0.6674,69,0,3
0.7088,37,0,5
0.2288,26,0,3
0.008,24,0,1
0.13989999999999997,148,-0.343,4
-3.3356,284,-0.8062,2
2.6639000000000004,197,0.004,2
-0.8654,90,0,1
-1.5937,126,-0.8223,2
0.27470000000000006,237,-0.5281,2
-0.8688,382,-0.9489000000000001,2
0.8635999999999999,157,0,3
0.38060000000000005,141,-0.8062,4
-6.7945,263,-1.8679000000000001,2
2.4448000000000008,397,-0.4843,5
4.242,181,0.004,5
-0.08430000000000004,46,0,3
2.3487999999999998,64,-0.3865,4
0.22190000000000001,57,0,3
0.3526,31,0.3526,1
0.004,23,0,4
0.4642,49,0,1
0.9389000000000001,122,0.004,3
-0.5219,46,0.004,1
-3.7048999999999985,409,-3.4738999999999995,2
-1.57,136,-0.9327,5
1.4527999999999999,77,-0.0007999999999999995,2
0.32889999999999997,47,0,3
1.5419000000000007,590,-0.8819999999999999,5
0.2045,25,0,5
0.004,27,0.004,3
1.2794999999999999,65,0,4
-1.1767,235,-1.3512,1
-0.20200000000000018,283,-0.0023999999999999985,4
0.24570000000000003,133,0.008,3
-0.2566,63,0,1
0.00019999999999992246,75,0,2
0.6921999999999999,394,-0.2136,2
0.3526,66,0.3446,2
1.3534999999999997,292,0.007200000000000001,3
0.004,35,0,2
0.26829999999999987,99,-0.773,4
0.010000000000000005,87,0,1
-1.5223000000000002,219,-0.8062,4
2.1167,267,-0.10420000000000001,5
5.179899999999999,1092,-1.4533000000000003,5
1.0289000000000001,157,-0.4783,3
0.5751,73,0,2
-0.6147,65,-0.7338,1
2.719,365,0.002400000000000001,3
-0.029899999999999927,24,0,4
0.14120000000000005,35,0,5
-1.0267,398,-1.3344,1
-0.7143,66,-0.3865,1
0.8304,57,-0.0007999999999999995,4
3.0648999999999997,194,0.004,5
0.9440999999999999,35,0,5
-1.3800000000000001,91,-0.7799,1
0.2639,102,-0.0048,5
-0.323,43,-0.0048,3
1.451,173,0,5
1.0278,40,0.004,4
0.5096,50,-0.3378,3
1.0596,146,0.004,5
1.9068,192,0.0032000000000000006,4
1.4147000000000003,181,-0.3377,1
0.22049999999999992,54,0,2
1.7352,910,-3.4316999999999998,2
-0.9266000000000001,197,0,3
-3.445400000000002,3123,-4.0117,4
-1.2279,70,0,3
0.8795999999999999,33,0,4
-2.2625,154,0.008,3
1.0462,42,0,4
0.35389999999999977,233,-0.07240000000000002,3
-1.0641,76,0.324,1
0,27,0,1
-1.4795,40,0.008,5
0.2557,325,-0.3713,2
-3.6499,374,-0.0104,2
0.004,23,0,4
-3.6490000000000022,355,0.012,2
-0.0186,77,0,5
0.1893,67,0,1
-0.1357,221,0.0781,3
0.7478999999999999,48,0,3
-2.4213,296,-2.28,1
0.004,26,0,4
-0.9128000000000001,178,-0.20129999999999998,1
4.922899999999999,685,0.2599,5
-0.5198,84,-0.769,2
1.2524,101,0,4
0.004,25,0.004,5
-0.7143,66,-0.3865,1
0,27,0,4
-0.0127,29,0,3
-0.27809999999999996,22,0,3
1.256,41,0,4
-0.10920000000000002,38,0,4
0.7798,23,0,5
-1.7158,528,-1.3731,3
0,34,0,1
0.0012000000000000274,80,0,2
0.3685999999999999,73,0,4
-1.0328999999999997,481,-0.43720000000000003,4
-0.3477,80,-0.3825,2
0.4145000000000001,82,0,1
1.6551000000000007,444,-0.48710000000000003,5
0.9738,40,0,3
0.7571,21,0,4
-5.203200000000004,700,-3.2274000000000007,1
-0.35409999999999997,106,0,3
-1.5799000000000003,523,-1.4884,2
0.8867,38,0,5
0.49089999999999995,145,-0.0007999999999999995,1
0.1352,45,0,2
1.2523999999999997,564,-0.7282,1
0.3492,123,0,1
-0.04560000000000003,100,-0.4369,2
-0.9366000000000001,918,-0.0938,5
0.8651000000000001,105,-0.3338,3
-0.2973,71,0,2
1.2399,26,0,5
0.3716,31,0,3
0.4696,63,0.004,3
0.2101,28,0,5
0.35059999999999997,44,0,4
-0.45139999999999997,104,0.002100000000000043,1
1.4280999999999997,62,0.004,5
0.27249999999999996,59,0,2
-0.8774,72,-0.3865,5
-1.9474000000000005,358,-0.6712,2
0.8822000000000001,28,0,4
-0.4623,107,0,2
0.004,336,0,4
0.12090000000000001,25,0,4
-0.9427000000000001,161,0,1
-0.7359,94,0,1
-1.3766000000000005,198,-0.8102,4
1.4248,20,0,5
0.9839,93,-0.1293,2
-0.2481,185,0.012,4
1.218,33,0.004,5
0.22609999999999997,136,-0.2048,3
-0.26020000000000004,46,0.004,3
0.006900000000000017,24,0,5
-1.5639,252,-1.7651000000000001,1
-1.3579999999999999,116,0,3
3.1576,271,0.004,5
-0.7333000000000001,60,0,2
-0.5056000000000003,285,0.0032000000000000006,2
0.36819999999999997,242,-0.3863,3
0.028499999999999994,56,0,5
-1.0231999999999999,186,-0.3825,3
0.5466,128,0,5
-0.4689,92,-0.2096,3
0.9741999999999998,78,0,4
0.706,23,0,4
0.004,34,0,5
0.1137,22,0,4
0.02179999999999998,32,0,5
-0.6277,83,0,2
0.373,31,0,1
-0.0534,28,-0.0534,1
-0.8084999999999998,410,-2.9228,1
0.7553,22,0.004,3
2.2046,297,-0.6537999999999999,1
0.21259999999999984,261,0.3381,3
1.8266,640,-0.001599999999999999,4
-0.1542,17,0,2
-0.7626000000000001,32,0,1
0.44749999999999995,53,0,3
0.6972,302,0.012,4
0.008,34,0,1
-0.2044,36,0,2
0.004,24,0,5
-0.19789999999999996,65,0,1
0.508,22,0,5
-2.1743000000000006,380,-0.4919,2
0.742,62,-0.0007999999999999995,4
-3.127,64,0,2
0.12090000000000001,38,0,3
-0.1609,52,0,2
-0.8571,28,-0.3865,2
-1.0621,176,0,2
0.5179,52,0,4
0.7163999999999999,92,0.16620000000000001,3
2.2409,353,0.2612,3
-0.18560000000000001,54,0,2
-0.3865,21,-0.3865,3
0.31930000000000003,29,-0.2088,4
0.397,29,0,1
-0.913,82,-0.3865,1
0.469,24,0,4
0.6215,478,-2.0654000000000003,3
-0.06290000000000007,52,0,5
-0.04660000000000003,189,0.2492,3
1.6075999999999997,63,0,5
0.3593,74,0,4
-1.1045999999999996,535,-0.46490000000000004,2
4.529299999999999,2991,0.29279999999999995,2
0.3372,104,0.004,5
0.596,28,0,4
1.286,35,0.2429,4
-3.490999999999999,848,-2.0065000000000004,3
0.9615999999999999,55,0,5
0.5718,25,0,4
-0.8701999999999999,359,-0.40090000000000003,2
0.2402,173,0.2492,1
0.7914,18,0,5
1.6522999999999999,178,0,5
0.04700000000000004,36,0,1
0.3186,353,0,5
0.3315999999999999,131,0,3
2.5656999999999996,505,0.3223,4
0.3716,42,0,2
-0.48350000000000004,33,-0.0048,1
0.5680000000000001,42,0.4792,4
0.47819999999999996,143,0.0788,2
1.4826000000000001,23,0.004,5
0.4043,193,-0.4765,1
1.0147000000000002,194,0.34299999999999997,2
-0.7417,88,-0.4823,1
0.3796,36,0.004,1
-0.9438,136,-0.6752,2
-0.044199999999999906,36,-0.0468,5
0,35,0,3
-4.7643,1048,-2.351,3
-0.7763,87,-1.0213,2
0.09789999999999999,31,0,5
-0.6355,46,0,1
0.008,61,0.004,1
0.004,21,0,4
-1.0332999999999994,320,-0.1443,3
0.7432,26,0,5
0.05849999999999997,31,-0.0048,3
-5.870800000000002,317,-1.9672,1
1.1861,104,0.1942,1
1.18,48,0,5
1.0485999999999998,274,-1.1603,5
0.03130000000000002,32,-0.3569,1
0.794,49,0,5
-0.001599999999999999,48,0,2
0.738,32,0,1
0.4278,21,0,4
-0.5251,100,-0.0504,2
0.4191,162,-0.3865,5
-0.48270000000000013,40,-1.1927,3
-1.4317,189,-0.8564,2
1.0912000000000002,67,0.004,4
-1.5079,143,-0.7771,2
-0.30660000000000004,63,0,3
-0.8172000000000001,41,-0.8102,4
-0.01970000000000005,100,-0.3865,1
0.3589,26,0,4
-0.8273,57,-0.8313,3
-1.0112,26,0,4
1.0750999999999997,379,-0.3825,4
-0.8774,25,-0.9943,2
0.6204999999999998,273,-0.025000000000000022,1
0.5356,243,0,2
2.5616,323,-0.08270000000000005,3
-0.2675,64,0,4
-0.2711,39,0,5
4.971099999999992,993,-1.1913,5
1.0087,147,0.004,5
-3.0946,179,-0.765,2
-0.4764,108,-0.8859999999999999,2
-0.49960000000000004,77,-0.9741,1
0.4988,198,0.008,3
1.9464,157,-0.0007999999999999995,4
-0.8087000000000001,63,0,4
0.6951,24,0.0116,5
0.004,24,0.004,4
-0.09790000000000004,52,0,3
0.15009999999999996,34,-0.4665,1
0,25,0,2
0.3597,80,0.004,1
-2.7163999999999997,334,-1.8591000000000002,3
-2.4257,506,-1.7377,3
-0.06009999999999999,122,-0.0096,2
8.36699999999999,2161,-1.0034,5
0.6133,168,0,1
0.27259999999999995,45,0,3
-1.0283,396,-0.8182,1
0.12090000000000001,75,0,1
0.9954000000000003,211,-0.3316,4
0.03190000000000004,53,0,3
-0.6630000000000001,461,-0.19599999999999998,1
3.1625,328,0.2823,5
0.7913000000000001,313,0.0918,3
0.3716,22,0,5
0.008,36,0.004,1
-2.036,50,-0.3865,3
-0.03469999999999995,69,0,5
-1.8514,83,0,1
-0.586,154,0.4744,2
2.2472999999999996,606,-0.026799999999999997,4
-5.011300000000001,792,-2.7087999999999997,3
3.1943999999999995,380,0.26289999999999997,3
0.0958,64,0,5
-0.09700000000000006,76,-0.38330000000000003,4
0.37839999999999996,49,0.0116,1
0.3756,27,0,2
0.4276,38,0,5
0.3756,30,0,5
0.8437999999999999,492,-1.1761,5
2.3464000000000005,243,0.008,3
1.7187999999999999,115,-0.0096,5
0.10760000000000002,43,0.004,3
5.232199999999999,1055,0.08369999999999997,4
1.3497000000000008,622,-0.6943000000000001,4
0.4604,54,0,2
0.8431,53,0.2637,2
-2.9591,192,-0.8352,2
0.8800000000000001,39,0,5
0.4161,180,0.0844,1
2.7393000000000005,607,-3.4614,4
0.25599999999999995,70,0,1
0.8602,26,0,5
1.72,413,0.0903,4
-0.7279,90,0.0781,2
-2.1009999999999995,714,-1.2171,2
-0.4308999999999993,953,-3.3931999999999993,3
-0.8463999999999999,444,-1.6548,4
-0.8937999999999999,103,0.004,3
0.008,55,0,2
0.37079999999999996,29,0,2
-0.2857,17,-0.3865,4
-0.346,22,0,1
-0.5827,145,-0.6712,3
-0.346,35,0,1
-0.11269999999999991,128,-0.5283,2
0.10610000000000001,77,0.004,4
0.47879999999999995,99,-0.3865,2
-1.6662000000000001,545,-1.8307,3
0.5930000000000001,98,0,1
-0.10940000000000003,35,-0.331,5
-0.04610000000000003,140,-0.3865,2
-0.5608,23,0,3
0.3659,91,-0.49949999999999994,2
-0.8842,288,-0.9706000000000001,3
0.03329999999999993,136,0.2855,5
0.8782000000000001,22,0,4
0.361,219,0.004,2
0.23080000000000012,72,0.004,2
0.08519999999999997,82,-0.0096,4
-0.9530000000000001,89,-0.4783,1
0.09049999999999991,88,-0.514,5
0.006599999999999995,87,-0.2088,1
-0.009600000000000053,87,0,4
1.6294,26,0,5
-0.09159999999999997,29,-0.8102,5
2.12,207,0.004,4
-0.6300000000000001,240,0.004,2
-2.8521,508,-3.5666,1
0.07809999999999995,79,-0.3825,3
-0.4787,35,0,3
0.5891,94,0.004,4
-0.47469999999999996,52,0.004,2
0.32440000000000013,210,0.004,2
0.42219999999999996,71,0.0108,4
-2.9093,454,-1.4402,3
0.05519999999999997,22,0,3
0.6254,78,0,3
0.27069999999999994,245,-0.3865,1
0.6414,84,0,2
-0.0048,28,-0.0048,4
0.0196,81,0.0116,3
0.4988,23,0,5
-1.3269,38,0.004,1
1.5645999999999998,34,0,5
0.03550000000000009,73,0,4
-0.1694,44,0.004,1
-0.34199999999999997,47,0.004,1
1.8774000000000004,374,-0.3414,4
-0.0007999999999999995,42,0.004,5
1.8397999999999999,251,0.004,5
0.13829999999999998,97,-0.0048,4
1.6241999999999999,67,-0.0007999999999999995,5
-0.0007999999999999995,57,0,1
-3.5852999999999997,656,-2.1316,3
-0.1473,20,0,1
-0.3944,111,-1.2553,2
0.008600000000000045,169,0,1
0.24369999999999997,271,0,3
0.7029,32,-0.0007999999999999995,4
-0.9705000000000001,55,-0.773,1
0.393,25,0,5
0.7915000000000001,37,0,5
6.924999999999995,512,0,4
-0.7358999999999998,480,-1.1975,4
-0.9854,234,-0.3166,2
0.004,20,0,5
0,63,0,5
-1.18,185,0.0156,2
0.7646,31,0,4
3.4047000000000005,488,-0.3825,4
-1.1163,120,-1.0617,2
0.16820000000000015,375,-0.18739999999999998,3
0.1094,28,-0.3865,5
0.7274,33,0,5
-1.5089000000000001,174,-0.6752,1
2.3012000000000006,271,-0.0007999999999999995,4
0.9904999999999999,132,0.004,3
-0.5925,121,0,1
-0.46340000000000003,60,0.004,4
-1.1267,156,-0.5027,2
-0.13470000000000015,128,-0.7738,2
2.4387999999999996,144,0,5
0,36,0,3
-0.5952,37,-0.9686,3
0.0978,26,0,2
1.1919,100,0,4
-0.9275999999999999,46,-0.3711,1
5.988099999999999,521,0.5529,3
-1.2332,30,0,2
2.2055,88,-0.3825,5
0.5058,89,0,1
1.2420000000000004,187,-1.3028,4
0.3808000000000001,43,-0.8102,4
0.4516,84,0,5
-1.8847000000000003,234,-0.6853,1
-2.4286000000000008,1364,-0.802,2
-0.4787,37,0,3
3.045900000000001,139,0.008,3
-1.1645,171,-0.8062,3
-0.24169999999999997,36,0,1
0,52,0,3
0.3542,110,-0.0468,5
1.6526999999999996,386,0.004,2
0.5639,75,0,2
0.1048,78,0.008,1
